MEMID,ED4A
280007002,Upper Secondary
280007003,College/University and above
280007004,College/University and above
280007005,Upper Secondary
280008001,Lower Secondary
280008002,Lower Secondary
280008003,
280008004,Primary
280008005,Lower Secondary
280008006,Upper Secondary
280008007,
280009001,Lower Secondary
280009002,Lower Secondary
280009003,College/University and above
280009004,Primary
280010001,Lower Secondary
280010002,College/University and above
280010003,Professional School
280010004,
280011001,Lower Secondary
280011002,Primary
280011003,Upper Secondary
280011004,College/University and above
280011005,Upper Secondary
280011006,Upper Secondary
280012001,Upper Secondary
280012002,Professional School
280013001,Upper Secondary
280013002,Lower Secondary
280013003,Lower Secondary
280013004,Lower Secondary
280014001,Upper Secondary
280014002,Primary
280014003,Lower Secondary
280014004,Lower Secondary
280014005,Upper Secondary
280015001,Lower Secondary
280015002,Primary
280015003,College/University and above
280015004,Lower Secondary
280015005,Upper Secondary
280015006,
280016001,College/University and above
280016002,College/University and above
280016003,Preschool
280016004,
280016005,Lower Secondary
280017001,Upper Secondary
280017002,Upper Secondary
280017003,Upper Secondary
280018001,Primary
280018002,Lower Secondary
280018003,Lower Secondary
280018004,Primary
280019001,Primary
280019002,Lower Secondary
280019003,Upper Secondary
280019004,Upper Secondary
281001001,Lower Secondary
281001002,Upper Secondary
281002001,Professional School
281002002,Professional School
281003001,Primary
281003002,Upper Secondary
281003003,Upper Secondary
281004001,Lower Secondary
281004002,Primary
281004003,
281005001,Primary
281005002,Lower Secondary
281005003,Lower Secondary
281006001,Primary
281007001,Upper Secondary
281007002,Lower Secondary
281007003,Upper Secondary
281007004,Primary
281008001,Lower Secondary
281008002,Lower Secondary
281008003,Upper Secondary
281009001,Lower Secondary
281009002,Primary
281009003,Upper Secondary
281009004,
281010001,College/University and above
281010002,Primary
281010003,Professional School
281010004,Professional School
281010005,Primary
281010006,Professional School
281011001,Primary
281012001,Lower Secondary
281012002,Lower Secondary
281012003,Upper Secondary
281012004,Lower Secondary
281013001,Primary
281014001,Upper Secondary
281014002,Upper Secondary
281015001,College/University and above
281015002,Professional School
281015003,Primary
281015004,
281016001,Professional School
281016002,College/University and above
281016003,
281016004,
281017001,Primary
281018001,
281018002,Primary
281018003,Upper Secondary
281019001,Upper Secondary
281019002,Lower Secondary
281019003,Preschool
281020001,Primary
282001001,Lower Secondary
282001002,Lower Secondary
282001003,Primary
282002001,Lower Secondary
282002002,Lower Secondary
282002003,Lower Secondary
282003001,Lower Secondary
282003002,Lower Secondary
282003003,Upper Secondary
282003004,Professional School
282004001,Lower Secondary
282004002,Lower Secondary
282004003,Lower Secondary
282004004,Preschool
282005001,Primary
282005002,Primary
282005003,
282006001,Lower Secondary
282006002,Lower Secondary
282006003,Preschool
282006004,Primary
282007001,Lower Secondary
282007002,Upper Secondary
282007003,Lower Secondary
282007004,
282008001,DK
282008002,Lower Secondary
282008003,Lower Secondary
282008004,Lower Secondary
282009001,Upper Secondary
282009002,Professional School
282010001,Lower Secondary
282010002,Primary
282011001,Lower Secondary
282011002,Lower Secondary
282011003,Primary
282011004,
282012001,Lower Secondary
282012002,Primary
282012003,Primary
282012004,Lower Secondary
282012005,Lower Secondary
282012006,Lower Secondary
282012007,Primary
282012008,Upper Secondary
282012009,Upper Secondary
282013001,
282013002,Preschool
282013003,
282013004,Lower Secondary
282014001,Lower Secondary
282014002,Upper Secondary
282014003,Primary
282014004,
282015001,Lower Secondary
282015002,Lower Secondary
282015003,Primary
282016001,Lower Secondary
282016002,Lower Secondary
282016003,Upper Secondary
282016004,Upper Secondary
282016005,Primary
282017001,Lower Secondary
282017002,Primary
282017003,Upper Secondary
282017004,Upper Secondary
282017005,Lower Secondary
282018001,Lower Secondary
282018002,Lower Secondary
282018003,Lower Secondary
282018004,Primary
282019001,Primary
282019002,Lower Secondary
282019003,Lower Secondary
282019004,Lower Secondary
282019005,Lower Secondary
283001001,Upper Secondary
283002001,Lower Secondary
283002002,Lower Secondary
283002003,Lower Secondary
283002004,Lower Secondary
283002005,Primary
283003001,Primary
283003002,Primary
283003003,Upper Secondary
283003004,Lower Secondary
283004001,Lower Secondary
283004002,Primary
283004003,College/University and above
283005001,Primary
283005002,Lower Secondary
283005003,Lower Secondary
283005004,
283006001,Lower Secondary
283006002,Lower Secondary
283006003,Upper Secondary
283006004,Lower Secondary
283006005,Lower Secondary
283006006,Upper Secondary
283006007,
283007001,Primary
283007002,Lower Secondary
283007003,
283007004,
283007005,Lower Secondary
283007006,Primary
283008001,
283008002,
283008003,Lower Secondary
283008004,Lower Secondary
283009001,Primary
283009002,Primary
283009003,Primary
283009004,Lower Secondary
283009005,Lower Secondary
283010001,
283010002,Primary
283010003,Lower Secondary
283010004,Lower Secondary
283010005,
283011001,
283011002,
283011003,Lower Secondary
283011004,Lower Secondary
283012001,
283012002,Primary
283012003,Primary
283012004,Preschool
283012005,
283013001,Lower Secondary
283013002,Lower Secondary
283013003,Primary
283013004,Preschool
283014001,Lower Secondary
283014002,Lower Secondary
283014003,
283015001,Lower Secondary
283015002,Lower Secondary
283015003,Primary
283015004,
283016001,Primary
283016002,Primary
283016003,Lower Secondary
283016004,
283017001,Primary
283017002,Upper Secondary
283017003,Upper Secondary
283017004,Lower Secondary
283017005,
283018001,Lower Secondary
283018002,Lower Secondary
283018003,Upper Secondary
283018004,Upper Secondary
284001001,Upper Secondary
284001002,Upper Secondary
284001003,Upper Secondary
284001004,
284002001,Upper Secondary
284002002,Lower Secondary
284002003,Upper Secondary
284002004,College/University and above
284002005,Upper Secondary
284003001,Upper Secondary
284003002,Upper Secondary
284004001,Upper Secondary
284004002,Lower Secondary
284004003,Lower Secondary
284004004,
284005001,Upper Secondary
284005002,College/University and above
284005003,College/University and above
284005004,Lower Secondary
284005005,Primary
284006001,College/University and above
284006002,College/University and above
284006003,Lower Secondary
284007001,Upper Secondary
284007002,Upper Secondary
284007003,College/University and above
284007004,College/University and above
284007005,
284008001,College/University and above
284008002,Professional School
284008003,Lower Secondary
284008004,Lower Secondary
284009001,College/University and above
284009002,Upper Secondary
284009003,Upper Secondary
284009004,Lower Secondary
284010001,Primary
284010002,Lower Secondary
284010003,Professional School
284010004,Upper Secondary
284011001,Upper Secondary
284011002,Upper Secondary
284011003,Upper Secondary
284011004,Lower Secondary
284012001,College/University and above
284012002,College/University and above
284012003,Lower Secondary
284013001,College/University and above
284013002,Upper Secondary
284013003,Upper Secondary
284014001,College/University and above
284014002,Upper Secondary
284014003,Primary
284015001,Professional School
284015002,Upper Secondary
284015003,Primary
284016001,College/University and above
284016002,Lower Secondary
284016003,College/University and above
284016004,Upper Secondary
284017001,College/University and above
284017002,College/University and above
284017003,Upper Secondary
284017004,Primary
284018001,Lower Secondary
284018002,Lower Secondary
284018003,Upper Secondary
284018004,College/University and above
284018005,
284019001,Upper Secondary
284019002,Lower Secondary
284019003,Upper Secondary
284019004,Professional School
284020001,Upper Secondary
284020002,College/University and above
285001001,Lower Secondary
285001002,Primary
285001003,Upper Secondary
285001004,Lower Secondary
285002001,Primary
285002002,Upper Secondary
285002003,Upper Secondary
285002004,Upper Secondary
285002005,DK
285002006,
285003001,
285004001,Primary
285004002,
285004003,Primary
285004004,Primary
285004005,
285005001,Primary
285005002,
285005003,Lower Secondary
285005004,
285005005,Lower Secondary
285005006,Lower Secondary
285005007,Primary
285005008,
285006001,Primary
285006002,Primary
285006003,Lower Secondary
285006004,
285007001,Primary
285007002,Primary
285007003,Lower Secondary
285007004,Upper Secondary
285007005,Upper Secondary
285008001,Lower Secondary
285008002,Lower Secondary
285008003,Primary
285008004,Primary
285008005,Preschool
285008006,
285009001,Primary
285009002,
285009003,
285009004,Primary
285009005,
285010001,
285010002,
285010003,Lower Secondary
285010004,Primary
285010005,Primary
285011001,Primary
285011002,
285011003,Lower Secondary
285011004,Primary
285012001,Lower Secondary
285012002,Lower Secondary
285012003,Primary
285012004,
285012005,
285013001,
285013002,
285013003,Primary
285013004,Primary
285014001,Lower Secondary
285014002,Lower Secondary
285014003,Primary
285014004,Lower Secondary
285014005,Lower Secondary
285015001,Primary
285015002,Lower Secondary
285015003,Lower Secondary
285015004,
285015005,
285016001,Primary
285016002,Primary
285016003,Primary
285016004,Primary
285016005,Primary
285016006,Lower Secondary
285016007,Lower Secondary
285017001,Primary
285017002,
285017003,Primary
285018001,
285018002,Primary
285019001,Lower Secondary
285019002,Primary
285019003,Primary
285019004,
285020001,Upper Secondary
285020002,Upper Secondary
285020003,Lower Secondary
285020004,Lower Secondary
285020005,College/University and above
285020006,Upper Secondary
285020007,Upper Secondary
285020008,Lower Secondary
285020009,Lower Secondary
285020010,Lower Secondary
285020011,
286001001,Primary
286001002,Primary
286001003,Lower Secondary
286001004,Upper Secondary
286001005,Primary
286001006,
286002001,Lower Secondary
286002002,Lower Secondary
286002003,Lower Secondary
286002004,Professional School
286002005,Lower Secondary
286002006,
286003001,Lower Secondary
286003002,Upper Secondary
286003003,Preschool
286003004,Upper Secondary
286004001,Upper Secondary
286004002,Lower Secondary
286004003,
286005001,Primary
286006001,Lower Secondary
286006002,Upper Secondary
286006003,
286007001,Primary
286007002,Primary
286007003,College/University and above
286008001,Upper Secondary
286008002,Upper Secondary
286008003,Upper Secondary
286009001,Lower Secondary
286009002,Lower Secondary
286009003,Lower Secondary
286009004,Lower Secondary
286009005,Lower Secondary
286009006,Primary
286010001,Primary
286010002,Lower Secondary
286011001,Lower Secondary
286011002,Lower Secondary
286011003,
286012001,Primary
286012002,
286012003,Primary
286012004,Primary
286012005,Primary
286013001,Lower Secondary
286013002,Primary
286013003,Lower Secondary
286013004,Primary
286013005,Lower Secondary
286013006,Primary
286013007,
286013008,
286014001,
286014002,Lower Secondary
286015001,Primary
286015002,Lower Secondary
286015003,Lower Secondary
286016001,Lower Secondary
286016002,Primary
286016003,Lower Secondary
286016004,Lower Secondary
286016005,Upper Secondary
286016006,Lower Secondary
286016007,Lower Secondary
286017001,Primary
286017002,Primary
286017003,Lower Secondary
286017004,Upper Secondary
286017005,Lower Secondary
286017006,Lower Secondary
286017007,Lower Secondary
286018001,Primary
286018002,Lower Secondary
286018003,Primary
286018004,Lower Secondary
286018005,
286018006,Upper Secondary
286018007,Lower Secondary
286018008,Lower Secondary
286018009,Lower Secondary
286019001,Upper Secondary
286019002,Lower Secondary
286020001,Lower Secondary
286020002,Lower Secondary
286020003,Lower Secondary
286020004,Upper Secondary
286020005,Upper Secondary
287001001,Primary
287001002,Primary
287001003,Upper Secondary
287001004,Lower Secondary
287001005,Lower Secondary
287001006,Lower Secondary
287002001,College/University and above
287002002,College/University and above
287002003,Upper Secondary
287003001,Lower Secondary
287003002,Lower Secondary
287003003,Primary
287003004,
287004001,Upper Secondary
287004002,Professional School
287004003,
287005001,
287005002,
287005003,Lower Secondary
287006001,
287006002,Lower Secondary
287006003,Primary
287006004,College/University and above
287007001,Upper Secondary
287007002,Upper Secondary
287007003,Upper Secondary
287007004,Lower Secondary
287008001,Lower Secondary
287008002,Primary
287008003,Lower Secondary
287008004,Lower Secondary
287009001,Lower Secondary
287009002,Primary
287009003,Upper Secondary
287009004,Lower Secondary
287009005,Primary
287009006,College/University and above
287010001,Upper Secondary
287010002,Lower Secondary
287010003,College/University and above
287010004,Lower Secondary
287011001,Primary
287011002,Lower Secondary
287011003,Primary
287011004,Primary
287011005,Lower Secondary
287011006,Lower Secondary
287012001,Lower Secondary
287012002,Primary
287013001,Lower Secondary
287013002,Primary
287013003,Lower Secondary
287014001,Lower Secondary
287014002,
287014003,Lower Secondary
287015001,Primary
287015002,Primary
287015003,Lower Secondary
287015004,Lower Secondary
287015005,Lower Secondary
287015006,Upper Secondary
287015007,Upper Secondary
287015008,Upper Secondary
287016001,DK
287016002,Primary
287017001,Primary
287017002,Primary
287017003,Primary
287017004,Primary
287018001,Primary
287018002,Lower Secondary
287018003,Lower Secondary
287018004,Primary
288001001,Primary
288001002,Lower Secondary
288001003,Professional School
288001004,Lower Secondary
288002001,Primary
288002002,
288002003,
288002004,
288003001,Lower Secondary
288003002,Primary
288004001,Primary
288004002,Lower Secondary
288004003,Lower Secondary
288004004,Primary
288005001,Primary
288005002,Lower Secondary
288005003,Lower Secondary
288005004,Primary
288005005,Primary
288006001,Lower Secondary
288006002,Lower Secondary
288006003,Lower Secondary
288007001,Upper Secondary
288007002,Lower Secondary
288007003,Upper Secondary
288007004,Lower Secondary
288008001,Primary
288008002,Primary
288008003,Primary
288008004,
288008005,
288009001,Lower Secondary
288009002,Primary
288009003,Lower Secondary
288009004,Lower Secondary
288010001,Primary
288011001,Primary
288011002,Primary
288011003,Primary
288011004,
288011005,Lower Secondary
288011006,Lower Secondary
288011007,Primary
288011008,Lower Secondary
288012001,Primary
288012002,Primary
288012003,Primary
288012004,Lower Secondary
288013001,Primary
288013002,Primary
288013003,Primary
288013004,Primary
288013005,Upper Secondary
288013006,Upper Secondary
288013007,Primary
288013008,
288013009,Primary
288014001,Primary
288014002,Lower Secondary
288014003,Lower Secondary
288014004,Primary
288014005,
288015001,Primary
288015002,Primary
288015003,
288015004,Lower Secondary
288015005,Primary
288015006,
288016001,Primary
288016002,Primary
288016003,Upper Secondary
288016004,Lower Secondary
288017001,Lower Secondary
288017002,
288017003,Primary
288017004,
288018001,Primary
288018002,Primary
288018003,Lower Secondary
288018004,Primary
288018005,Primary
288019001,Primary
288019002,Lower Secondary
288019003,Lower Secondary
288019004,Lower Secondary
288020001,Primary
288020002,
288020003,Lower Secondary
288020004,Lower Secondary
288020005,Preschool
288020006,
289001001,Primary
289002001,College/University and above
289002002,Upper Secondary
289002003,Primary
289002004,Primary
289003001,Primary
289003002,Upper Secondary
289003003,Upper Secondary
289003004,Upper Secondary
289003005,Upper Secondary
289004001,Upper Secondary
289004002,Lower Secondary
289004003,Upper Secondary
289005001,College/University and above
289005002,Upper Secondary
289005003,Upper Secondary
289005004,Primary
289006001,College/University and above
289006002,College/University and above
289006003,
289007001,Primary
289008001,Lower Secondary
289008002,Upper Secondary
289008003,Upper Secondary
289009001,College/University and above
289009002,College/University and above
289010001,Upper Secondary
289010002,Upper Secondary
289010003,Upper Secondary
289010004,Upper Secondary
289010005,
289011001,Lower Secondary
289012001,Professional School
289012002,Upper Secondary
289012003,Upper Secondary
289012004,
289013001,College/University and above
289013002,Professional School
289013003,Primary
289013004,
289014001,Lower Secondary
289014002,Lower Secondary
289014003,Professional School
289014004,Professional School
289015001,College/University and above
289015002,College/University and above
289016001,Upper Secondary
289016002,Primary
289016003,Lower Secondary
289017001,Upper Secondary
289017002,Upper Secondary
289017003,Upper Secondary
289017004,Upper Secondary
289018001,Lower Secondary
289018002,Primary
289019001,Upper Secondary
289019002,Upper Secondary
289019003,Preschool
289019004,
289020001,Primary
289020002,Primary
289020003,Primary
289020004,Lower Secondary
289020005,Lower Secondary
289020006,Preschool
290001001,Lower Secondary
290002001,Primary
290002002,
290002003,Primary
290002004,Lower Secondary
290003001,Lower Secondary
290003002,Primary
290003003,Lower Secondary
290003004,Primary
290004001,Lower Secondary
290004002,Lower Secondary
290004003,Upper Secondary
290004004,Lower Secondary
290005001,Primary
290005002,Lower Secondary
290005003,Lower Secondary
290006001,Upper Secondary
290006002,Upper Secondary
290006003,Upper Secondary
290006004,Lower Secondary
290006005,Lower Secondary
290006006,Lower Secondary
290006007,
290007001,Upper Secondary
290007002,Lower Secondary
290007003,Upper Secondary
290007004,Lower Secondary
290007005,Primary
290008001,Lower Secondary
290008002,Primary
290008003,Upper Secondary
290009001,Primary
290010001,Primary
290010002,Primary
290010003,Upper Secondary
290010004,Lower Secondary
290011001,Lower Secondary
290011002,Upper Secondary
290012001,Lower Secondary
290012002,Primary
290012003,Upper Secondary
290012004,Upper Secondary
290013001,Lower Secondary
290013002,Lower Secondary
290013003,Lower Secondary
290013004,Lower Secondary
290013005,Lower Secondary
290014001,Primary
290014002,Primary
290015001,Lower Secondary
290015002,Lower Secondary
290015003,Lower Secondary
290015004,Primary
290016001,Primary
290016002,Primary
290016003,Primary
290016004,Primary
290016005,
290017001,
290017002,
290018001,Lower Secondary
290018002,Primary
290019001,Primary
290019002,
290019003,Lower Secondary
290019004,
290020001,Lower Secondary
290020002,Lower Secondary
290020003,Lower Secondary
290020004,Upper Secondary
290020005,Lower Secondary
290020006,Upper Secondary
291001001,Lower Secondary
291001002,Lower Secondary
291001003,Lower Secondary
291001004,Lower Secondary
291001005,Primary
291001006,Primary
291001007,
291002001,
291002002,Primary
291002003,Primary
291002004,Primary
291002005,Lower Secondary
291003001,Primary
291003002,Primary
291003003,Lower Secondary
291003004,Upper Secondary
291003005,Upper Secondary
291003006,Lower Secondary
291003007,Upper Secondary
291003008,
291003009,
291004001,Primary
291004002,Primary
291004003,Primary
291004004,Primary
291005001,
291005002,
291006001,Primary
291006002,Upper Secondary
291006003,Upper Secondary
291007001,Primary
291007002,Primary
291007003,College/University and above
291007004,
291008001,Primary
291008002,Primary
291008003,Lower Secondary
291008004,Lower Secondary
291009001,
291009002,
291009003,Primary
291009004,Primary
291009005,
291010001,Primary
291010002,Lower Secondary
291010003,Upper Secondary
291010004,Upper Secondary
291010005,
291011001,Primary
291012001,Primary
291012002,Primary
291012003,Lower Secondary
291013001,Primary
291013002,Primary
291014001,Primary
291014002,
291014003,
291014004,Primary
291014005,
291014006,Primary
291014007,Primary
291014008,Primary
291015001,Primary
291016001,Primary
291016002,Lower Secondary
291016003,
291016004,Lower Secondary
291016005,Primary
291016006,Primary
291017001,Professional School
291017002,Primary
291018001,Primary
291018002,
291019001,Upper Secondary
291019002,Lower Secondary
291019003,Primary
291019004,Primary
291019005,Lower Secondary
291019006,Primary
291019007,
291020001,Primary
291020002,Primary
292001001,Upper Secondary
292001002,Primary
292001003,Upper Secondary
292002001,Primary
292002002,Preschool
292002003,
292002004,
292003001,
292004001,
292004002,Lower Secondary
292004003,Lower Secondary
292004004,Lower Secondary
292004005,Lower Secondary
292004006,Lower Secondary
292004007,Primary
292004008,Primary
292004009,Lower Secondary
292004010,Primary
292004011,
292005001,Lower Secondary
292005002,Lower Secondary
292005003,Lower Secondary
292006001,
292007001,Primary
292007002,Primary
292007003,Primary
292007004,Primary
292007005,Primary
292007006,
292008001,
292008002,
292009001,Primary
292009002,Primary
292009003,Primary
292009004,Primary
292009005,
292010001,Lower Secondary
292010002,Lower Secondary
292010003,Primary
292010004,
292011001,
292011002,Primary
292011003,Primary
292011004,Preschool
292012001,Primary
292012002,Primary
292013001,Primary
292013002,Lower Secondary
292013003,Lower Secondary
292013004,
292014001,College/University and above
292014002,Lower Secondary
292015001,Lower Secondary
292015002,Lower Secondary
292015003,College/University and above
292015004,Upper Secondary
292016001,Upper Secondary
292016002,Lower Secondary
292016003,Professional School
292016004,Upper Secondary
292017001,Upper Secondary
292017002,Upper Secondary
292017003,
292017004,
292018001,Lower Secondary
292019001,Upper Secondary
292019002,Lower Secondary
292019003,Primary
292019004,Preschool
292020001,Primary
292020002,
293001001,Professional School
293001002,Upper Secondary
293001003,Primary
293001004,Lower Secondary
293001005,Upper Secondary
293001006,
293002001,Lower Secondary
293002002,Upper Secondary
293002003,Professional School
293002004,Upper Secondary
293003001,College/University and above
293003002,Professional School
293003003,Professional School
293003004,Professional School
293003005,College/University and above
293003006,
293004001,Upper Secondary
293004002,Professional School
293004003,College/University and above
293004004,Upper Secondary
293004005,Professional School
293004006,
293005001,Lower Secondary
293006001,Upper Secondary
293006002,Upper Secondary
293006003,Lower Secondary
293006004,
293007001,Primary
293007002,Lower Secondary
293007003,Lower Secondary
293007004,Lower Secondary
293008001,College/University and above
293008002,Lower Secondary
293009001,College/University and above
293009002,Professional School
293009003,Professional School
293010001,Lower Secondary
293010002,Primary
293010003,Primary
293010004,Primary
293011001,Upper Secondary
293011002,Upper Secondary
293011003,Upper Secondary
293012001,Lower Secondary
293013001,Primary
293013002,Upper Secondary
293013003,Upper Secondary
293014001,Primary
293014002,Lower Secondary
293014003,
293015001,Lower Secondary
293015002,Upper Secondary
293015003,College/University and above
293015004,
293015005,
293016001,Upper Secondary
293016002,Lower Secondary
293016003,Professional School
293016004,Professional School
293016005,Professional School
293017001,Upper Secondary
293017002,Professional School
293017003,Primary
293018001,Upper Secondary
293018002,Lower Secondary
293018003,College/University and above
293018004,College/University and above
293018005,
293018006,Lower Secondary
293019001,Lower Secondary
293019002,Lower Secondary
293019003,College/University and above
293019004,Upper Secondary
293019005,Upper Secondary
293019006,Professional School
293020001,Primary
293020002,Primary
293020003,Lower Secondary
293020004,Lower Secondary
293020005,Lower Secondary
293020006,
293020007,
294001001,Lower Secondary
294001002,Primary
294002001,Primary
294003001,Upper Secondary
294003002,Primary
294003003,Lower Secondary
294003004,Upper Secondary
294003005,Lower Secondary
294003006,Lower Secondary
294003007,
294004001,Lower Secondary
294004002,Upper Secondary
294004003,Upper Secondary
294004004,Upper Secondary
294005001,Primary
294005002,Primary
294005003,Lower Secondary
294005004,
294006001,Primary
294006002,Lower Secondary
294006003,Primary
294007001,Primary
294007002,Primary
294007003,Primary
294007004,
294008001,
294008002,Primary
294008003,Primary
294008004,
294008005,Primary
294009001,Primary
294009002,Primary
294010001,Lower Secondary
294010002,Upper Secondary
294011001,Primary
294011002,Primary
294011003,Primary
294011004,Primary
294011005,
294011006,Upper Secondary
294012001,Lower Secondary
294012002,Lower Secondary
294012003,Lower Secondary
294013001,Primary
294013002,Primary
294013003,Primary
294013004,Primary
294014001,
294014002,
294014003,
294014004,Lower Secondary
294014005,Primary
294014006,
294014007,Primary
294014008,Lower Secondary
294014009,Upper Secondary
294014010,Primary
294014011,Primary
294015001,Upper Secondary
294015002,Upper Secondary
294015003,Professional School
294015004,Upper Secondary
294015005,Primary
294015006,
294016001,Primary
294016002,Primary
294017001,Lower Secondary
294017002,Lower Secondary
294017003,Professional School
294017004,Lower Secondary
294018001,Primary
294018002,Upper Secondary
294018003,Upper Secondary
294018004,Upper Secondary
294018005,Lower Secondary
294019001,Lower Secondary
294019002,Lower Secondary
294019003,Primary
294019004,Preschool
294019005,
294020001,Lower Secondary
294020002,Lower Secondary
294020003,Primary
294020004,Primary
294020005,
295001001,Lower Secondary
295001002,Lower Secondary
295001003,Primary
295001004,Primary
295002001,Primary
295002002,Primary
295002003,
295002004,Primary
295002005,Preschool
295003001,Lower Secondary
295003002,Lower Secondary
295003003,Primary
295003004,Preschool
295004001,Primary
295004002,Primary
295004003,Lower Secondary
295004004,Lower Secondary
295005001,Primary
295005002,Lower Secondary
295005003,Lower Secondary
295005004,Lower Secondary
295005005,Lower Secondary
295005006,Primary
295005007,Primary
295006001,College/University and above
295006002,Lower Secondary
295006003,
295007001,Professional School
295007002,Upper Secondary
295007003,
295008001,Primary
295008002,Upper Secondary
295008003,Primary
295009001,
295009002,Upper Secondary
295009003,Primary
295009004,Primary
295009005,Preschool
295010001,
295010002,Upper Secondary
295010003,Lower Secondary
295010004,Primary
295010005,
295011001,Lower Secondary
295011002,Lower Secondary
295012001,Lower Secondary
295012002,Lower Secondary
295012003,Primary
295012004,
295013001,Lower Secondary
295013002,Primary
295013003,
295013004,
295014001,Upper Secondary
295014002,Primary
295014003,
295015001,Upper Secondary
295015002,Lower Secondary
295015003,Upper Secondary
295015004,Primary
295015005,Preschool
295016001,Professional School
295016002,Primary
295016003,Professional School
295016004,College/University and above
295017001,Primary
295018001,Primary
295018002,Lower Secondary
295018003,Primary
295018004,Primary
295018005,Preschool
295019001,Upper Secondary
295019002,Upper Secondary
295019003,Upper Secondary
295019004,Lower Secondary
295019005,Primary
295020001,Primary
295020002,Primary
295020003,Primary
295020004,Primary
295020005,Preschool
295020006,Primary
296001001,Primary
296001002,Upper Secondary
296002001,Lower Secondary
296002002,Primary
296003001,Primary
296003002,
296004001,Primary
296004002,
296004003,Upper Secondary
296004004,Lower Secondary
296005001,Primary
296005002,College/University and above
296005003,Professional School
296005004,
296005005,
296006001,Lower Secondary
296006002,Primary
296006003,Upper Secondary
296006004,Lower Secondary
296007001,Lower Secondary
296007002,Lower Secondary
296007003,Primary
296008001,Lower Secondary
296008002,Lower Secondary
296008003,Primary
296009001,Primary
296009002,Lower Secondary
296009003,Lower Secondary
296009004,Lower Secondary
296009005,
296009006,
296010001,Lower Secondary
296010002,Primary
296010003,Primary
296010004,
296011001,Lower Secondary
296011002,Lower Secondary
296011003,Lower Secondary
296011004,
296012001,Primary
296012002,Primary
296012003,Primary
296012004,Primary
296012005,
296012006,
296013001,Primary
296013002,Primary
296013003,Preschool
296014001,College/University and above
296014002,Primary
296015001,Upper Secondary
296015002,Lower Secondary
296015003,Upper Secondary
296016001,Upper Secondary
296016002,Lower Secondary
296016003,
296016004,
296017001,Lower Secondary
296017002,Primary
296017003,Lower Secondary
296017004,Primary
296017005,Lower Secondary
296018001,Primary
296019001,
296019002,
296020001,Upper Secondary
296020002,Lower Secondary
296020003,Upper Secondary
297001001,Primary
297001002,Primary
297001003,Upper Secondary
297001004,Primary
297002001,Upper Secondary
297002002,
297002003,Upper Secondary
297002004,Upper Secondary
297003001,College/University and above
297003002,College/University and above
297003003,Professional School
297004001,Primary
297004002,Upper Secondary
297005001,Primary
297005002,Upper Secondary
297005003,Primary
297006001,Lower Secondary
297006002,Primary
297006003,College/University and above
297006004,Professional School
297006005,
297007001,Lower Secondary
297007002,Lower Secondary
297007003,Lower Secondary
297008001,Lower Secondary
297008002,Lower Secondary
297008003,Lower Secondary
297008004,Lower Secondary
297009001,Upper Secondary
297009002,Upper Secondary
297010001,Lower Secondary
297010002,Lower Secondary
297010003,Upper Secondary
297010004,Primary
297011001,Lower Secondary
297011002,Lower Secondary
297011003,Lower Secondary
297012001,Lower Secondary
297012002,Lower Secondary
297012003,Lower Secondary
297012004,Preschool
297013001,Lower Secondary
297013002,Lower Secondary
297013003,Primary
297013004,
297014001,Upper Secondary
297014002,Lower Secondary
297014003,Upper Secondary
297015001,Primary
297015002,Lower Secondary
297015003,Upper Secondary
297016001,Primary
297016002,Lower Secondary
297016003,Preschool
297017001,Lower Secondary
297017002,Lower Secondary
297017003,Upper Secondary
297018001,Primary
297018002,
297018003,Lower Secondary
297018004,Lower Secondary
297019001,Lower Secondary
297019002,Lower Secondary
297020001,Upper Secondary
297020002,Lower Secondary
297020003,Upper Secondary
297020004,Lower Secondary
297020005,Primary
298001001,Upper Secondary
298001002,Primary
298001003,Upper Secondary
298002001,Lower Secondary
298002002,Lower Secondary
298002003,
298002004,Upper Secondary
298002005,
298003001,Primary
298003002,Lower Secondary
298003003,Upper Secondary
298003004,Primary
298004001,
298005001,Primary
298005002,Lower Secondary
298006001,Lower Secondary
298006002,Lower Secondary
298006003,Upper Secondary
298006004,Upper Secondary
298007001,Primary
298007002,Lower Secondary
298007003,Lower Secondary
298007004,Primary
298007005,Preschool
298008001,Primary
298009001,Lower Secondary
298009002,Primary
298009003,Primary
298009004,Lower Secondary
298009005,Lower Secondary
298009006,Upper Secondary
298009007,
298010001,Upper Secondary
298010002,Professional School
298010003,College/University and above
298010004,Professional School
298010005,Professional School
298010006,Lower Secondary
298011001,Primary
298011002,Upper Secondary
298011003,Upper Secondary
298012001,
298012002,Primary
298012003,Lower Secondary
298012004,Lower Secondary
298012005,Primary
298012006,Upper Secondary
298013001,Lower Secondary
298013002,Lower Secondary
298013003,
298013004,Upper Secondary
298013005,Upper Secondary
298013006,Primary
298013007,Primary
298014001,Primary
298014002,Lower Secondary
298014003,Upper Secondary
298014004,Upper Secondary
298014005,Lower Secondary
298014006,Lower Secondary
298014007,
298015001,Primary
298015002,Lower Secondary
298015003,Lower Secondary
298015004,Lower Secondary
298015005,Lower Secondary
298016001,Lower Secondary
298016002,Lower Secondary
298017001,Lower Secondary
298017002,Primary
298017003,Upper Secondary
298018001,Lower Secondary
298018002,Primary
298018003,College/University and above
298019001,Primary
298019002,Upper Secondary
