MEMID,ED5A
255012003,UPPER SECONDARY
255012004,UPPER SECONDARY
255013001,PRIMARY
255013002,PRIMARY
255014001,LOWER SECONDARY
255014002,LOWER SECONDARY
255014003,UPPER SECONDARY
255014004,LOWER SECONDARY
255014005,PRIMARY
255015001,LOWER SECONDARY
255015002,UNIVERSITY/COLLEGE/HIGHER
255015003,PRIMARY
255015004,PRIMARY
255015005,
255016001,LOWER SECONDARY
255016002,LOWER SECONDARY
255016003,UPPER SECONDARY
255016004,PRIMARY
255016005,
255017001,LOWER SECONDARY
255017002,LOWER SECONDARY
255017003,PRIMARY
255017004,ECE
255018001,PRIMARY
255019001,PRIMARY
255019002,LOWER SECONDARY
255019003,UPPER SECONDARY
255019004,UNIVERSITY/COLLEGE/HIGHER
255019005,ECE
255019006,
255020001,LOWER SECONDARY
255020002,LOWER SECONDARY
255020003,LOWER SECONDARY
255020004,PRIMARY
256001001,PRIMARY
256001002,UNIVERSITY/COLLEGE/HIGHER
256001003,PRIMARY
256001004,PRIMARY
256001005,
256002001,LOWER SECONDARY
256002002,LOWER SECONDARY
256002003,UPPER SECONDARY
256003001,
256003002,PRIMARY
256005001,UPPER SECONDARY
256005002,LOWER SECONDARY
256005003,LOWER SECONDARY
256005004,PRIMARY
256005005,
256006001,LOWER SECONDARY
256006002,PRIMARY
256006003,LOWER SECONDARY
256006004,LOWER SECONDARY
256007001,LOWER SECONDARY
256007002,LOWER SECONDARY
256007003,UPPER SECONDARY
256007004,UPPER SECONDARY
256008001,UPPER SECONDARY
256008002,LOWER SECONDARY
256008003,LOWER SECONDARY
256008004,LOWER SECONDARY
256008005,PRIMARY
256010001,PRIMARY
256010002,LOWER SECONDARY
256010003,LOWER SECONDARY
256011001,LOWER SECONDARY
256011002,UNIVERSITY/COLLEGE/HIGHER
256011003,PRIMARY
256012001,LOWER SECONDARY
256012002,LOWER SECONDARY
256013001,PRIMARY
256014001,LOWER SECONDARY
256014002,LOWER SECONDARY
256014003,LOWER SECONDARY
256015001,UPPER SECONDARY
256015002,LOWER SECONDARY
256016001,PRIMARY
256016002,LOWER SECONDARY
256016003,LOWER SECONDARY
256016004,UPPER SECONDARY
256016005,
256017001,LOWER SECONDARY
256017002,LOWER SECONDARY
256018001,LOWER SECONDARY
256018002,LOWER SECONDARY
256018003,ECE
256020001,LOWER SECONDARY
256020002,LOWER SECONDARY
257001001,UPPER SECONDARY
257001002,UPPER SECONDARY
257002001,LOWER SECONDARY
257002002,UPPER SECONDARY
257002003,UPPER SECONDARY
257003001,LOWER SECONDARY
257005001,LOWER SECONDARY
257005002,PRIMARY
257006001,LOWER SECONDARY
257007001,PRIMARY
257008001,UPPER SECONDARY
257008002,UPPER SECONDARY
257008003,UPPER SECONDARY
257009001,LOWER SECONDARY
257009002,PRIMARY
257011001,LOWER SECONDARY
257011002,PRIMARY
257012001,UPPER SECONDARY
257012002,LOWER SECONDARY
257012003,ECE
257013001,UPPER SECONDARY
257013002,UPPER SECONDARY
257013003,UPPER SECONDARY
257013004,PRIMARY
257014001,PRIMARY
257014002,PRIMARY
257015001,VOCATIONAL HIGH SCHOOL
257016001,LOWER SECONDARY
257016002,UPPER SECONDARY
257017001,LOWER SECONDARY
257018001,PRIMARY
257018002,UNIVERSITY/COLLEGE/HIGHER
257018003,UNIVERSITY/COLLEGE/HIGHER
257018004,PRIMARY
257018005,PRIMARY
257019001,UPPER SECONDARY
257019002,LOWER SECONDARY
257020001,UPPER SECONDARY
257020002,UNIVERSITY/COLLEGE/HIGHER
257020003,UPPER SECONDARY
258001001,LOWER SECONDARY
258001002,LOWER SECONDARY
258001003,LOWER SECONDARY
258001004,UPPER SECONDARY
258001005,PRIMARY
258001006,ECE
258002001,UPPER SECONDARY
258002002,UPPER SECONDARY
258002003,PRIMARY
258002004,ECE
258003001,PRIMARY
258003002,LOWER SECONDARY
258004001,LOWER SECONDARY
258004002,UPPER SECONDARY
258004003,LOWER SECONDARY
258005001,LOWER SECONDARY
258005002,LOWER SECONDARY
258006001,UPPER SECONDARY
258006002,LOWER SECONDARY
258006003,UPPER SECONDARY
258007001,LOWER SECONDARY
258007002,LOWER SECONDARY
258008001,LOWER SECONDARY
258008002,UPPER SECONDARY
258008003,UPPER SECONDARY
258008004,PRIMARY
258011001,LOWER SECONDARY
258011002,UNIVERSITY/COLLEGE/HIGHER
258011003,UNIVERSITY/COLLEGE/HIGHER
258011004,
258011005,
258012001,LOWER SECONDARY
258012002,LOWER SECONDARY
258012003,UNIVERSITY/COLLEGE/HIGHER
258012004,ECE
258012005,
258013001,UPPER SECONDARY
258013002,UPPER SECONDARY
258014001,LOWER SECONDARY
258014002,LOWER SECONDARY
258014003,LOWER SECONDARY
258014004,
258015001,UNIVERSITY/COLLEGE/HIGHER
258015002,UNIVERSITY/COLLEGE/HIGHER
258015003,ECE
258016001,LOWER SECONDARY
258016002,UPPER SECONDARY
258016003,UPPER SECONDARY
258017001,LOWER SECONDARY
258017002,UPPER SECONDARY
258017003,UPPER SECONDARY
258018001,LOWER SECONDARY
258018002,UPPER SECONDARY
258019001,LOWER SECONDARY
258019002,LOWER SECONDARY
258019003,UNIVERSITY/COLLEGE/HIGHER
258020001,PRIMARY
258020002,PRIMARY
259001001,LOWER SECONDARY
259001002,UPPER SECONDARY
259002001,LOWER SECONDARY
259002002,UPPER SECONDARY
259003001,UPPER SECONDARY
259003002,LOWER SECONDARY
259004001,PRIMARY
259004002,UPPER SECONDARY
259004003,LOWER SECONDARY
259004004,ECE
259004005,
259005001,VOCATIONAL HIGH SCHOOL
259005002,VOCATIONAL HIGH SCHOOL
259006001,LOWER SECONDARY
259006002,UPPER SECONDARY
259007001,LOWER SECONDARY
259008001,UPPER SECONDARY
259008002,LOWER SECONDARY
259009001,LOWER SECONDARY
259009002,LOWER SECONDARY
259009003,PRIMARY
259010001,LOWER SECONDARY
259011001,LOWER SECONDARY
259011002,LOWER SECONDARY
259012001,UPPER SECONDARY
259012002,LOWER SECONDARY
259012003,UNIVERSITY/COLLEGE/HIGHER
259012004,
259012005,
259013001,UPPER SECONDARY
259013002,LOWER SECONDARY
259013003,LOWER SECONDARY
259014001,LOWER SECONDARY
259014002,LOWER SECONDARY
259014003,PRIMARY
259015001,VOCATIONAL HIGH SCHOOL
259015002,PRIMARY
259016001,UPPER SECONDARY
259016002,LOWER SECONDARY
259017001,UPPER SECONDARY
259017002,UPPER SECONDARY
259018001,UNIVERSITY/COLLEGE/HIGHER
259018002,UNIVERSITY/COLLEGE/HIGHER
259018003,PRIMARY
259018004,ECE
259019001,UNIVERSITY/COLLEGE/HIGHER
259019002,UNIVERSITY/COLLEGE/HIGHER
259019003,UPPER SECONDARY
259020001,UPPER SECONDARY
259020002,LOWER SECONDARY
259020003,LOWER SECONDARY
259020004,UPPER SECONDARY
259020005,ECE
259020006,
260001001,UPPER SECONDARY
260002001,UNIVERSITY/COLLEGE/HIGHER
260002002,LOWER SECONDARY
260002003,PRIMARY
260002004,
260003001,LOWER SECONDARY
260003002,UPPER SECONDARY
260004001,LOWER SECONDARY
260004002,LOWER SECONDARY
260005001,LOWER SECONDARY
260005002,UNIVERSITY/COLLEGE/HIGHER
260006001,LOWER SECONDARY
260006002,VOCATIONAL HIGH SCHOOL
260006003,UNIVERSITY/COLLEGE/HIGHER
260006004,PRIMARY
260006005,PRIMARY
260006006,
260006007,PRIMARY
260007001,VOCATIONAL HIGH SCHOOL
260007002,PRIMARY
260007003,LOWER SECONDARY
260007004,UPPER SECONDARY
260007005,PRIMARY
260008001,LOWER SECONDARY
260008002,PRIMARY
260008003,PRIMARY
260009001,LOWER SECONDARY
260010001,LOWER SECONDARY
260011001,LOWER SECONDARY
260012001,LOWER SECONDARY
260012002,LOWER SECONDARY
260012003,LOWER SECONDARY
260012004,PRIMARY
260012005,ECE
260013001,LOWER SECONDARY
260013002,LOWER SECONDARY
260014001,LOWER SECONDARY
260014002,LOWER SECONDARY
260014003,UPPER SECONDARY
260014004,PRIMARY
260014005,ECE
260015001,UNIVERSITY/COLLEGE/HIGHER
260015002,LOWER SECONDARY
260016001,PRIMARY
260016002,PRIMARY
260016003,PRIMARY
260016004,PRIMARY
260016005,ECE
260017001,LOWER SECONDARY
260017002,LOWER SECONDARY
260018001,LOWER SECONDARY
260018002,LOWER SECONDARY
260018003,ECE
260019001,LOWER SECONDARY
260019002,UPPER SECONDARY
260019003,LOWER SECONDARY
260019004,PRIMARY
260020001,LOWER SECONDARY
260020002,LOWER SECONDARY
261001001,PRIMARY
261001002,LOWER SECONDARY
261001003,LOWER SECONDARY
261001004,LOWER SECONDARY
261001005,PRIMARY
261001006,ECE
261001007,
261002001,LOWER SECONDARY
261002002,LOWER SECONDARY
261002003,LOWER SECONDARY
261003001,PRIMARY
261003002,UPPER SECONDARY
261004001,PRIMARY
261004002,PRIMARY
261004003,LOWER SECONDARY
261005001,
261005002,LOWER SECONDARY
261006001,PRIMARY
261008001,PRIMARY
261008002,LOWER SECONDARY
261008003,UPPER SECONDARY
261009001,PRIMARY
261009002,PRIMARY
261009003,UPPER SECONDARY
261009004,LOWER SECONDARY
261009005,PRIMARY
261010001,LOWER SECONDARY
261010002,LOWER SECONDARY
261011001,
261011002,LOWER SECONDARY
261012001,LOWER SECONDARY
261013001,
261014001,PRIMARY
261015001,PRIMARY
261015002,LOWER SECONDARY
261016001,PRIMARY
261016002,PRIMARY
261016003,LOWER SECONDARY
261016004,PRIMARY
261017001,UPPER SECONDARY
261017002,LOWER SECONDARY
261017003,LOWER SECONDARY
261017004,PRIMARY
261018001,LOWER SECONDARY
261018002,PRIMARY
261018003,
261018004,PRIMARY
261019001,PRIMARY
261019002,LOWER SECONDARY
261019003,LOWER SECONDARY
261019004,PRIMARY
261019005,ECE
261020001,LOWER SECONDARY
261020002,LOWER SECONDARY
261020003,PRIMARY
261020004,
262001001,LOWER SECONDARY
262001002,UPPER SECONDARY
262001003,UNIVERSITY/COLLEGE/HIGHER
262002001,LOWER SECONDARY
262003001,PRIMARY
262004001,UPPER SECONDARY
262004002,UPPER SECONDARY
262004003,ECE
262004004,
262004005,LOWER SECONDARY
262005001,LOWER SECONDARY
262005002,LOWER SECONDARY
262005003,VOCATIONAL HIGH SCHOOL
262005004,LOWER SECONDARY
262006001,PRIMARY
262007001,LOWER SECONDARY
262007002,LOWER SECONDARY
262007003,UPPER SECONDARY
262007004,LOWER SECONDARY
262007005,ECE
262008001,PRIMARY
262009001,LOWER SECONDARY
262009002,LOWER SECONDARY
262010001,LOWER SECONDARY
262010002,UPPER SECONDARY
262010003,PRIMARY
262010004,ECE
262010005,LOWER SECONDARY
262010006,
262011001,UNIVERSITY/COLLEGE/HIGHER
262011002,UNIVERSITY/COLLEGE/HIGHER
262012001,LOWER SECONDARY
262012002,LOWER SECONDARY
262012003,UPPER SECONDARY
262012004,PRIMARY
262013001,LOWER SECONDARY
262013002,PRIMARY
262013003,ECE
262013004,
262014001,VOCATIONAL HIGH SCHOOL
262014002,VOCATIONAL HIGH SCHOOL
262015001,LOWER SECONDARY
262015002,UPPER SECONDARY
262015003,UPPER SECONDARY
262016001,LOWER SECONDARY
262016002,LOWER SECONDARY
262016003,VOCATIONAL HIGH SCHOOL
262016004,UNIVERSITY/COLLEGE/HIGHER
262016005,
262017001,LOWER SECONDARY
262017002,LOWER SECONDARY
262018001,VOCATIONAL HIGH SCHOOL
262018002,LOWER SECONDARY
262018003,LOWER SECONDARY
262018004,ECE
262020001,
263001001,PRIMARY
263001002,LOWER SECONDARY
263001003,UPPER SECONDARY
263002001,LOWER SECONDARY
263002002,UNIVERSITY/COLLEGE/HIGHER
263002003,
263002004,
263003001,UNIVERSITY/COLLEGE/HIGHER
263003002,UNIVERSITY/COLLEGE/HIGHER
263003003,UPPER SECONDARY
263004001,LOWER SECONDARY
263004002,LOWER SECONDARY
263004003,UPPER SECONDARY
263004004,PRIMARY
263005001,LOWER SECONDARY
263005002,UPPER SECONDARY
263005003,ECE
263005004,
263006001,LOWER SECONDARY
263006002,LOWER SECONDARY
263007001,PRIMARY
263007002,PRIMARY
263007003,PRIMARY
263008001,LOWER SECONDARY
263008002,LOWER SECONDARY
263009001,LOWER SECONDARY
263009002,LOWER SECONDARY
263010001,LOWER SECONDARY
263010002,LOWER SECONDARY
263010003,PRIMARY
263010004,ECE
263011001,LOWER SECONDARY
263011002,VOCATIONAL HIGH SCHOOL
263011003,ECE
263012001,UPPER SECONDARY
263012002,LOWER SECONDARY
263012003,UPPER SECONDARY
263012004,LOWER SECONDARY
263013001,LOWER SECONDARY
263013002,PRIMARY
263014001,LOWER SECONDARY
263014002,LOWER SECONDARY
263015001,LOWER SECONDARY
263015002,LOWER SECONDARY
263016001,PRIMARY
263016002,LOWER SECONDARY
263017001,VOCATIONAL HIGH SCHOOL
263017002,LOWER SECONDARY
263018001,LOWER SECONDARY
263018002,LOWER SECONDARY
263018003,PRIMARY
263018004,PRIMARY
263019001,UPPER SECONDARY
263019002,UPPER SECONDARY
263019003,PRIMARY
263019004,PRIMARY
263020001,LOWER SECONDARY
263020002,LOWER SECONDARY
263020003,UPPER SECONDARY
263020004,PRIMARY
264001001,UPPER SECONDARY
264001002,LOWER SECONDARY
264001003,PRIMARY
264001004,ECE
264002001,UPPER SECONDARY
264002002,UPPER SECONDARY
264003001,PRIMARY
264003002,PRIMARY
264004001,LOWER SECONDARY
264004002,LOWER SECONDARY
264005001,PRIMARY
264005002,PRIMARY
264005003,
264005004,UNIVERSITY/COLLEGE/HIGHER
264005005,ECE
264005006,
264006001,UNIVERSITY/COLLEGE/HIGHER
264007001,VOCATIONAL HIGH SCHOOL
264007002,LOWER SECONDARY
264008001,PRIMARY
264009001,PRIMARY
264009002,LOWER SECONDARY
264010001,LOWER SECONDARY
264010002,LOWER SECONDARY
264010003,LOWER SECONDARY
264011001,UPPER SECONDARY
264011002,LOWER SECONDARY
264011003,UPPER SECONDARY
264012001,
264012002,VOCATIONAL HIGH SCHOOL
264012003,PRIMARY
264012004,PRIMARY
264012005,
264013001,PRIMARY
264013002,PRIMARY
264013003,LOWER SECONDARY
264013004,LOWER SECONDARY
264013005,PRIMARY
264014001,PRIMARY
264014002,LOWER SECONDARY
264014003,LOWER SECONDARY
264015001,LOWER SECONDARY
264016001,LOWER SECONDARY
264016002,LOWER SECONDARY
264017001,LOWER SECONDARY
264018001,UPPER SECONDARY
264018002,UPPER SECONDARY
264018003,UNIVERSITY/COLLEGE/HIGHER
264019001,UPPER SECONDARY
264019002,UPPER SECONDARY
264019003,PRIMARY
264019004,PRIMARY
264019005,ECE
264020001,PRIMARY
265001001,VOCATIONAL HIGH SCHOOL
265002001,VOCATIONAL HIGH SCHOOL
265002002,VOCATIONAL HIGH SCHOOL
265002003,PRIMARY
265002004,ECE
265003001,LOWER SECONDARY
265003002,UPPER SECONDARY
265003003,PRIMARY
265003004,ECE
265004001,UPPER SECONDARY
265004002,UNIVERSITY/COLLEGE/HIGHER
265005001,LOWER SECONDARY
265005002,VOCATIONAL HIGH SCHOOL
265005003,UPPER SECONDARY
265005004,UPPER SECONDARY
265006001,LOWER SECONDARY
265006002,LOWER SECONDARY
265006003,UPPER SECONDARY
265007001,LOWER SECONDARY
265008001,UPPER SECONDARY
265008002,UPPER SECONDARY
265009001,
265010001,UPPER SECONDARY
265010002,VOCATIONAL HIGH SCHOOL
265010003,LOWER SECONDARY
265010004,LOWER SECONDARY
265011001,LOWER SECONDARY
265011002,LOWER SECONDARY
265011003,LOWER SECONDARY
265011004,LOWER SECONDARY
265011005,UPPER SECONDARY
265011006,LOWER SECONDARY
265011007,ECE
265012001,PRIMARY
265012002,UPPER SECONDARY
265012003,UPPER SECONDARY
265012004,PRIMARY
265012005,ECE
265013001,UNIVERSITY/COLLEGE/HIGHER
265013002,PRIMARY
265014001,UPPER SECONDARY
265014002,VOCATIONAL HIGH SCHOOL
265014003,UPPER SECONDARY
265014004,PRIMARY
265015001,LOWER SECONDARY
265015002,LOWER SECONDARY
265015003,UPPER SECONDARY
265015004,UPPER SECONDARY
265016001,LOWER SECONDARY
265016002,PRIMARY
265017001,LOWER SECONDARY
265018001,VOCATIONAL HIGH SCHOOL
265018002,UNIVERSITY/COLLEGE/HIGHER
265018003,ECE
265018004,
265018005,
265019001,LOWER SECONDARY
265019002,LOWER SECONDARY
265019003,UPPER SECONDARY
265019004,VOCATIONAL HIGH SCHOOL
265020001,UPPER SECONDARY
265020002,UPPER SECONDARY
265020003,ECE
265020004,
266001001,LOWER SECONDARY
266001002,LOWER SECONDARY
266001003,VOCATIONAL HIGH SCHOOL
266001004,UNIVERSITY/COLLEGE/HIGHER
266001005,ECE
266002001,
266002002,LOWER SECONDARY
266002003,UNIVERSITY/COLLEGE/HIGHER
266002004,UNIVERSITY/COLLEGE/HIGHER
266002005,PRIMARY
266002006,ECE
266003001,PRIMARY
266004001,LOWER SECONDARY
266004002,UPPER SECONDARY
266005001,UPPER SECONDARY
266005002,UNIVERSITY/COLLEGE/HIGHER
266005003,ECE
266006001,UPPER SECONDARY
266006002,VOCATIONAL HIGH SCHOOL
266006003,UPPER SECONDARY
266006004,UPPER SECONDARY
266006005,LOWER SECONDARY
266006006,ECE
266007001,LOWER SECONDARY
266007002,LOWER SECONDARY
266007003,UPPER SECONDARY
266007004,UPPER SECONDARY
266007005,
266007006,
266008001,UPPER SECONDARY
266008002,VOCATIONAL HIGH SCHOOL
266008003,UNIVERSITY/COLLEGE/HIGHER
266008004,UNIVERSITY/COLLEGE/HIGHER
266008005,PRIMARY
266008006,ECE
266008007,
266009001,PRIMARY
266010001,UPPER SECONDARY
266010002,PRIMARY
266010003,
266010004,
266011001,LOWER SECONDARY
266011002,LOWER SECONDARY
266011003,UNIVERSITY/COLLEGE/HIGHER
266011004,PRIMARY
266012001,LOWER SECONDARY
266012002,LOWER SECONDARY
266014001,LOWER SECONDARY
266014002,UPPER SECONDARY
266014003,UPPER SECONDARY
266014004,
266015001,LOWER SECONDARY
266016001,PRIMARY
266016002,PRIMARY
266017001,LOWER SECONDARY
266017002,LOWER SECONDARY
266018001,VOCATIONAL HIGH SCHOOL
266018002,VOCATIONAL HIGH SCHOOL
266018003,PRIMARY
266018004,PRIMARY
266019001,LOWER SECONDARY
266019002,LOWER SECONDARY
266019003,VOCATIONAL HIGH SCHOOL
266020001,LOWER SECONDARY
266020002,LOWER SECONDARY
267001001,LOWER SECONDARY
267001002,LOWER SECONDARY
267001003,LOWER SECONDARY
267001004,UPPER SECONDARY
267001005,
267002001,PRIMARY
267002002,UPPER SECONDARY
267002003,LOWER SECONDARY
267002004,PRIMARY
267003001,LOWER SECONDARY
267003002,UPPER SECONDARY
267003003,PRIMARY
267003004,ECE
267004001,UPPER SECONDARY
267004002,UPPER SECONDARY
267004003,PRIMARY
267005001,UPPER SECONDARY
267005002,LOWER SECONDARY
267005003,PRIMARY
267006001,PRIMARY
267007001,LOWER SECONDARY
267007002,PRIMARY
267007003,
267008001,LOWER SECONDARY
267008002,LOWER SECONDARY
267009001,LOWER SECONDARY
267010001,LOWER SECONDARY
267010002,UPPER SECONDARY
267010003,
267010004,
267011001,LOWER SECONDARY
267011002,
267012001,LOWER SECONDARY
267012002,LOWER SECONDARY
267012003,ECE
267012004,ECE
267013001,LOWER SECONDARY
267013002,VOCATIONAL HIGH SCHOOL
267013003,UPPER SECONDARY
267014001,LOWER SECONDARY
267014002,PRIMARY
267014003,PRIMARY
267015001,UPPER SECONDARY
267015002,PRIMARY
267016001,LOWER SECONDARY
267016002,LOWER SECONDARY
267017001,PRIMARY
267017002,PRIMARY
267017003,UPPER SECONDARY
267017004,LOWER SECONDARY
267018001,LOWER SECONDARY
267018002,LOWER SECONDARY
267019001,PRIMARY
267019002,
267020001,LOWER SECONDARY
267020002,UPPER SECONDARY
267020003,LOWER SECONDARY
267020004,
268001001,LOWER SECONDARY
268001002,LOWER SECONDARY
268001003,UPPER SECONDARY
268001004,LOWER SECONDARY
268002001,LOWER SECONDARY
268002002,UNIVERSITY/COLLEGE/HIGHER
268002003,VOCATIONAL HIGH SCHOOL
268002004,VOCATIONAL HIGH SCHOOL
268002005,PRIMARY
268002006,PRIMARY
268003001,LOWER SECONDARY
268003002,UPPER SECONDARY
268003003,LOWER SECONDARY
268003004,ECE
268003005,
268004001,UPPER SECONDARY
268004002,LOWER SECONDARY
268004003,LOWER SECONDARY
268004004,LOWER SECONDARY
268004005,LOWER SECONDARY
268004006,
268005001,LOWER SECONDARY
268006001,LOWER SECONDARY
268006002,LOWER SECONDARY
268006003,LOWER SECONDARY
268006004,UPPER SECONDARY
268006005,LOWER SECONDARY
268006006,PRIMARY
268006007,PRIMARY
268008001,LOWER SECONDARY
268008002,LOWER SECONDARY
268009001,UPPER SECONDARY
268009002,LOWER SECONDARY
268010001,PRIMARY
268011001,UPPER SECONDARY
268011002,UPPER SECONDARY
268011003,
268012001,LOWER SECONDARY
268012002,UPPER SECONDARY
268013001,UPPER SECONDARY
268013002,LOWER SECONDARY
268013003,PRIMARY
268013004,ECE
268013005,
268014001,LOWER SECONDARY
268015001,PRIMARY
268015002,LOWER SECONDARY
268016001,UPPER SECONDARY
268016002,LOWER SECONDARY
268017001,LOWER SECONDARY
268017002,LOWER SECONDARY
268017003,PRIMARY
268017004,PRIMARY
268017005,PRIMARY
268017006,ECE
268017007,LOWER SECONDARY
268017008,UPPER SECONDARY
268018001,UNIVERSITY/COLLEGE/HIGHER
268018002,UPPER SECONDARY
268018003,UNIVERSITY/COLLEGE/HIGHER
268018004,PRIMARY
268018005,ECE
268019001,LOWER SECONDARY
268019002,PRIMARY
268020001,LOWER SECONDARY
268020002,LOWER SECONDARY
268020003,LOWER SECONDARY
268020004,UPPER SECONDARY
268020005,LOWER SECONDARY
268020006,
269001001,LOWER SECONDARY
269001002,LOWER SECONDARY
269001003,UPPER SECONDARY
269002001,LOWER SECONDARY
269002002,LOWER SECONDARY
269002003,LOWER SECONDARY
269002004,UPPER SECONDARY
269002005,
269002006,
269003001,UNIVERSITY/COLLEGE/HIGHER
269003002,UPPER SECONDARY
269003003,VOCATIONAL HIGH SCHOOL
269003004,PRIMARY
269003005,ECE
269004001,LOWER SECONDARY
269004002,PRIMARY
269004003,LOWER SECONDARY
269005001,LOWER SECONDARY
269005002,LOWER SECONDARY
269006001,LOWER SECONDARY
269006002,LOWER SECONDARY
269007001,UPPER SECONDARY
269007002,LOWER SECONDARY
269007003,PRIMARY
269007004,PRIMARY
269007005,ECE
269007006,UPPER SECONDARY
269008001,UPPER SECONDARY
269008002,UPPER SECONDARY
269008003,PRIMARY
269008004,PRIMARY
269008005,
269009001,UPPER SECONDARY
269009002,UNIVERSITY/COLLEGE/HIGHER
269009003,
269009004,
269009005,LOWER SECONDARY
269009006,LOWER SECONDARY
269009007,LOWER SECONDARY
269010001,PRIMARY
269010002,PRIMARY
269010003,
269011001,PRIMARY
269011002,VOCATIONAL HIGH SCHOOL
269012001,LOWER SECONDARY
269012002,LOWER SECONDARY
269012003,LOWER SECONDARY
269012004,LOWER SECONDARY
269012005,LOWER SECONDARY
269013001,LOWER SECONDARY
269013002,PRIMARY
269013003,UNIVERSITY/COLLEGE/HIGHER
269013004,PRIMARY
269013005,PRIMARY
269013006,PRIMARY
269013007,PRIMARY
269013008,PRIMARY
269014001,LOWER SECONDARY
269014002,LOWER SECONDARY
269014003,LOWER SECONDARY
269015001,LOWER SECONDARY
269015002,UPPER SECONDARY
269015003,ECE
269015004,
269016001,LOWER SECONDARY
269016002,LOWER SECONDARY
269016003,ECE
269016004,UPPER SECONDARY
269017001,LOWER SECONDARY
269018001,LOWER SECONDARY
269018002,PRIMARY
269019001,LOWER SECONDARY
269019002,LOWER SECONDARY
269019003,LOWER SECONDARY
269020001,PRIMARY
270001001,LOWER SECONDARY
270001002,UPPER SECONDARY
270001003,UNIVERSITY/COLLEGE/HIGHER
270001004,
270002001,LOWER SECONDARY
270002002,LOWER SECONDARY
270002003,LOWER SECONDARY
270002004,UNIVERSITY/COLLEGE/HIGHER
270002005,UPPER SECONDARY
270003001,LOWER SECONDARY
270003002,LOWER SECONDARY
270003003,UPPER SECONDARY
270004001,PRIMARY
270004002,LOWER SECONDARY
270004003,PRIMARY
270004004,LOWER SECONDARY
270005001,LOWER SECONDARY
270005002,PRIMARY
270005003,UPPER SECONDARY
270005004,UPPER SECONDARY
270005005,LOWER SECONDARY
270005006,ECE
270006001,LOWER SECONDARY
270006002,LOWER SECONDARY
270006003,UNIVERSITY/COLLEGE/HIGHER
270007001,LOWER SECONDARY
270007002,UNIVERSITY/COLLEGE/HIGHER
270008001,LOWER SECONDARY
270008002,LOWER SECONDARY
270009001,LOWER SECONDARY
270009002,LOWER SECONDARY
270009003,LOWER SECONDARY
270010001,UPPER SECONDARY
270010002,LOWER SECONDARY
270011001,
270011002,PRIMARY
270012001,PRIMARY
270012002,PRIMARY
270013001,LOWER SECONDARY
270013002,LOWER SECONDARY
270014001,LOWER SECONDARY
270014002,LOWER SECONDARY
270014003,PRIMARY
270014004,PRIMARY
270014005,ECE
270014006,
270015001,LOWER SECONDARY
270015002,LOWER SECONDARY
270015003,UNIVERSITY/COLLEGE/HIGHER
270016001,LOWER SECONDARY
270017001,LOWER SECONDARY
270018001,LOWER SECONDARY
270018002,LOWER SECONDARY
270019001,
270019002,LOWER SECONDARY
270020001,LOWER SECONDARY
270020002,LOWER SECONDARY
270020003,UPPER SECONDARY
271001001,UNIVERSITY/COLLEGE/HIGHER
271001002,UNIVERSITY/COLLEGE/HIGHER
271001003,UNIVERSITY/COLLEGE/HIGHER
271001004,UNIVERSITY/COLLEGE/HIGHER
271001005,UNIVERSITY/COLLEGE/HIGHER
271001006,
271002001,UPPER SECONDARY
271002002,PRIMARY
271002003,UNIVERSITY/COLLEGE/HIGHER
271002004,UNIVERSITY/COLLEGE/HIGHER
271002005,UNIVERSITY/COLLEGE/HIGHER
271002006,
271002007,
271002008,
271003001,LOWER SECONDARY
271003002,LOWER SECONDARY
271005001,UNIVERSITY/COLLEGE/HIGHER
271005002,UNIVERSITY/COLLEGE/HIGHER
271005003,PRIMARY
271006001,UNIVERSITY/COLLEGE/HIGHER
271006002,UNIVERSITY/COLLEGE/HIGHER
271006003,
271007001,UNIVERSITY/COLLEGE/HIGHER
271007002,UNIVERSITY/COLLEGE/HIGHER
271007003,UNIVERSITY/COLLEGE/HIGHER
271008001,UNIVERSITY/COLLEGE/HIGHER
271008002,UNIVERSITY/COLLEGE/HIGHER
271008003,LOWER SECONDARY
271008004,PRIMARY
271009001,UNIVERSITY/COLLEGE/HIGHER
271009002,UPPER SECONDARY
271009003,UNIVERSITY/COLLEGE/HIGHER
271009004,UNIVERSITY/COLLEGE/HIGHER
271009005,ECE
271010001,LOWER SECONDARY
271010002,LOWER SECONDARY
271011001,UPPER SECONDARY
271011002,LOWER SECONDARY
271012001,UNIVERSITY/COLLEGE/HIGHER
271012002,UNIVERSITY/COLLEGE/HIGHER
271012003,PRIMARY
271013001,LOWER SECONDARY
271013002,LOWER SECONDARY
271014001,LOWER SECONDARY
271014002,PRIMARY
271015001,UPPER SECONDARY
271015002,LOWER SECONDARY
271015003,LOWER SECONDARY
271015004,LOWER SECONDARY
271015005,PRIMARY
271015006,ECE
271016001,UPPER SECONDARY
271016002,UPPER SECONDARY
271016003,VOCATIONAL HIGH SCHOOL
271016004,PRIMARY
271016005,ECE
271017001,UPPER SECONDARY
271018001,UNIVERSITY/COLLEGE/HIGHER
271018002,UNIVERSITY/COLLEGE/HIGHER
271019001,UNIVERSITY/COLLEGE/HIGHER
271019002,VOCATIONAL HIGH SCHOOL
271019003,PRIMARY
271019004,
272001001,PRIMARY
272001002,
272001003,
272001004,
272001005,LOWER SECONDARY
272001006,LOWER SECONDARY
