HHID,residence,region,wealth_q,eth_hoh
063013,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
063014,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
063015,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
063016,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
063017,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
063018,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
063019,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
063020,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
064001,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064002,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064003,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064004,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
064005,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
064006,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064007,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
064008,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064009,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
064010,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
064011,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
064012,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
064013,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
064014,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
064015,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064016,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
064017,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064018,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
064019,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
064020,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065001,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065002,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065003,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065004,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065005,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065006,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
065007,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065008,Urban,Northern Midlands and Mountain,0.0,
065009,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065010,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065011,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
065012,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
065013,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065014,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065015,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065016,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
065017,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
065018,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
065019,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
065020,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
066001,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066002,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066003,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066004,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066005,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
066006,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066007,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
066008,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
066009,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066010,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066011,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066012,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
066013,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066014,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066015,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066016,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066017,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066018,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
066019,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
066020,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
067001,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
067002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067003,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
067004,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067005,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067006,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067007,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067008,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067009,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
067010,Rural,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
067011,Rural,Northern Midlands and Mountain,0.0,
067012,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
067013,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
067014,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
067015,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
067016,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
067017,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
067018,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
067019,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
067020,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
068001,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068002,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068003,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068004,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068005,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
068006,Urban,Northern Midlands and Mountain,Richest,Other/Missing
068007,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
068008,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
068009,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
068010,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
068011,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
068012,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068013,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
068014,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068015,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
068016,Urban,Northern Midlands and Mountain,Richest,Other/Missing
068017,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068018,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068019,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
068020,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
069001,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069003,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069004,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069005,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
069006,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
069007,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
069008,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
069009,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069010,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
069011,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
069012,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
069013,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
069014,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
069015,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069016,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
069017,Rural,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
069018,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
069019,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
069020,Rural,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
070001,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
070002,Rural,Northern Midlands and Mountain,Richest,Other/Missing
070003,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
070004,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
070005,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070006,Rural,Northern Midlands and Mountain,Richest,Kinh and Hoa
070007,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070008,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
070009,Rural,Northern Midlands and Mountain,Richest,Kinh and Hoa
070010,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070011,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
070012,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
070013,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070014,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070015,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070016,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
070017,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
070018,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
070019,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
070020,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
071001,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
071002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
071003,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
071004,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
071005,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071006,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
071007,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
071008,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
071009,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071010,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
071011,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071012,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
071013,Rural,Northern Midlands and Mountain,0.0,
071014,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
071015,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
071016,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071017,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071018,Rural,Northern Midlands and Mountain,0.0,
071019,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
071020,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072001,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072003,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072004,Rural,Northern Midlands and Mountain,Poor,Other/Missing
072005,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072006,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072007,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072008,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
072009,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072010,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072011,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072012,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
072013,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072014,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072015,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072016,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072017,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
072018,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072019,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
072020,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
073001,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073002,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073003,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
073004,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
073005,Urban,Northern Midlands and Mountain,Poorest,Kinh and Hoa
073006,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073007,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
073008,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073009,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
073010,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073011,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073012,Urban,Northern Midlands and Mountain,Rich,Kinh and Hoa
073013,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
073014,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073015,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
073016,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
073017,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
073018,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
073019,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
073020,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
074001,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074003,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074004,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074005,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
074006,Rural,Northern Midlands and Mountain,0.0,
074007,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
074008,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074009,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
074010,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074011,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074012,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
074013,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074014,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
074015,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074016,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074017,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
074018,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
074019,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
074020,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
075001,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075002,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075003,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075004,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075005,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075006,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075007,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
075008,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075009,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075010,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075011,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075012,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075013,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
075014,Rural,Northern Midlands and Mountain,Poor,Other/Missing
075015,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075016,Rural,Northern Midlands and Mountain,Poorest,Other/Missing
075017,Rural,Northern Midlands and Mountain,Poorest,Other/Missing
075018,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
075019,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
075020,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076001,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076002,Urban,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
076003,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
076004,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
076005,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076006,Urban,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
076007,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
076008,Urban,Northern Midlands and Mountain,Richest,"Tay, Thai, Muong, Nung"
076009,Urban,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
076010,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076011,Urban,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
076012,Urban,Northern Midlands and Mountain,Poor,Kinh and Hoa
076013,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076014,Urban,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
076015,Urban,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
076016,Urban,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
076017,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
076018,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076019,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
076020,Urban,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
077001,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
077002,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
077003,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077004,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
077005,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077006,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077007,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
077008,Rural,Northern Midlands and Mountain,0.0,
077009,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
077010,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077011,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
077012,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077013,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
077014,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077015,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077016,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
077017,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077018,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
077019,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
077020,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
078001,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078002,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
078003,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078004,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
078005,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078006,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078007,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
078008,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
078009,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078010,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078011,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078012,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
078013,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078014,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
078015,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078016,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
078017,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078018,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
078019,Rural,Northern Midlands and Mountain,Poor,Kinh and Hoa
078020,Rural,Northern Midlands and Mountain,Poorest,Kinh and Hoa
079001,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079002,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079003,Rural,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung"
079004,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079005,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
079006,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079007,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079008,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079009,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079010,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
079011,Rural,Northern Midlands and Mountain,Middle,"Tay, Thai, Muong, Nung"
079012,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079013,Rural,Northern Midlands and Mountain,Rich,Kinh and Hoa
079014,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079015,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079016,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079017,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
079018,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079019,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung"
079020,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung"
080001,Urban,Red River Delta,Richest,Kinh and Hoa
080002,Urban,Red River Delta,Richest,Kinh and Hoa
080003,Urban,Red River Delta,Poorest,Kinh and Hoa
080004,Urban,Red River Delta,0.0,
080005,Urban,Red River Delta,Richest,Kinh and Hoa
080006,Urban,Red River Delta,Rich,Kinh and Hoa
080007,Urban,Red River Delta,Richest,Kinh and Hoa
080008,Urban,Red River Delta,Richest,Kinh and Hoa
080009,Urban,Red River Delta,Richest,Kinh and Hoa
080010,Urban,Red River Delta,0.0,
080011,Urban,Red River Delta,Rich,Kinh and Hoa
080012,Urban,Red River Delta,Richest,Kinh and Hoa
080013,Urban,Red River Delta,Poorest,Kinh and Hoa
080014,Urban,Red River Delta,Richest,Kinh and Hoa
080015,Urban,Red River Delta,Richest,Kinh and Hoa
080016,Urban,Red River Delta,Rich,Kinh and Hoa
080017,Urban,Red River Delta,Richest,Kinh and Hoa
080018,Urban,Red River Delta,Richest,Kinh and Hoa
080019,Urban,Red River Delta,0.0,
080020,Urban,Red River Delta,Richest,Kinh and Hoa
081001,Urban,Red River Delta,Rich,Kinh and Hoa
081002,Urban,Red River Delta,Rich,Other/Missing
081003,Urban,Red River Delta,Richest,Kinh and Hoa
081004,Urban,Red River Delta,Richest,Kinh and Hoa
081005,Urban,Red River Delta,Middle,Kinh and Hoa
081006,Urban,Red River Delta,Richest,Kinh and Hoa
081007,Urban,Red River Delta,Richest,Kinh and Hoa
081008,Urban,Red River Delta,Richest,Kinh and Hoa
081009,Urban,Red River Delta,Poorest,Kinh and Hoa
081010,Urban,Red River Delta,Richest,Kinh and Hoa
081011,Urban,Red River Delta,Rich,Kinh and Hoa
081012,Urban,Red River Delta,Rich,Kinh and Hoa
081013,Urban,Red River Delta,Rich,Kinh and Hoa
081014,Urban,Red River Delta,Richest,Kinh and Hoa
081015,Urban,Red River Delta,Rich,Kinh and Hoa
081016,Urban,Red River Delta,Middle,Kinh and Hoa
081017,Urban,Red River Delta,Richest,Kinh and Hoa
081018,Urban,Red River Delta,Richest,Kinh and Hoa
081019,Urban,Red River Delta,Richest,Kinh and Hoa
081020,Urban,Red River Delta,Richest,Kinh and Hoa
082001,Urban,Red River Delta,Middle,Kinh and Hoa
082002,Urban,Red River Delta,Rich,Kinh and Hoa
082003,Urban,Red River Delta,Poor,Kinh and Hoa
082004,Urban,Red River Delta,Rich,Kinh and Hoa
082005,Urban,Red River Delta,Rich,Kinh and Hoa
082006,Urban,Red River Delta,Middle,Kinh and Hoa
082007,Urban,Red River Delta,Poor,Kinh and Hoa
082008,Urban,Red River Delta,Poorest,Kinh and Hoa
082009,Urban,Red River Delta,Middle,Kinh and Hoa
082010,Urban,Red River Delta,Middle,Kinh and Hoa
082011,Urban,Red River Delta,Richest,Kinh and Hoa
082012,Urban,Red River Delta,Middle,Kinh and Hoa
082013,Urban,Red River Delta,Rich,Kinh and Hoa
082014,Urban,Red River Delta,Middle,Kinh and Hoa
082015,Urban,Red River Delta,Richest,Kinh and Hoa
082016,Urban,Red River Delta,Richest,Kinh and Hoa
082017,Urban,Red River Delta,Poor,Kinh and Hoa
082018,Urban,Red River Delta,Rich,Kinh and Hoa
082019,Urban,Red River Delta,Rich,Kinh and Hoa
082020,Urban,Red River Delta,Middle,Kinh and Hoa
083001,Rural,Red River Delta,Middle,Kinh and Hoa
083002,Rural,Red River Delta,Middle,Other/Missing
083003,Rural,Red River Delta,Middle,Kinh and Hoa
083004,Rural,Red River Delta,Rich,Kinh and Hoa
083005,Rural,Red River Delta,Middle,Kinh and Hoa
083006,Rural,Red River Delta,Richest,Kinh and Hoa
083007,Rural,Red River Delta,Poor,Kinh and Hoa
083008,Rural,Red River Delta,Poorest,Kinh and Hoa
083009,Rural,Red River Delta,Poor,Kinh and Hoa
083010,Rural,Red River Delta,Poorest,Kinh and Hoa
083011,Rural,Red River Delta,Richest,Kinh and Hoa
083012,Rural,Red River Delta,0.0,
083013,Rural,Red River Delta,Rich,Kinh and Hoa
