MEMID,ED16A
000115156500707003,Lower secondary diploma
000115156500707004,Lower secondary diploma
000115156500707005,Primary
000115156500708001,Lower secondary diploma
000115156500708002,Primary
000115156500708003,Lower secondary diploma
000115156500708004,Upper secondary diploma
000115156500708005,Lower secondary diploma
000115156500708006,Primary
000115156500709001,Primary
000115156500709002,Primary
000115156500709003,Primary
000115156500709004,
000115156500710001,Lower secondary diploma
000115156500710002,Primary
000115156500710003,Lower secondary diploma
000115156500710004,Primary
000115156500710005,Lower secondary diploma
000115156500710006,Lower secondary diploma
000115156500710007,Lower secondary diploma
000115156500710008,Primary
000115156500710009,
000115156500711001,Upper secondary diploma
000115156500711002,Lower secondary diploma
000115156500711003,College University or higher
000115156500711004,College University or higher
000115156500711005,Upper secondary diploma
000115156500711006,Lower secondary diploma
000115156500712001,Lower secondary diploma
000115156500712002,Upper secondary diploma
000115156500712003,Upper secondary diploma
000115156500713001,College University or higher
000115156500713002,Technical higher school
000115156500713003,Primary
000115156500713004,
000115156500714001,Lower secondary diploma
000115156500715001,Lower secondary diploma
000115156500716001,Lower secondary diploma
000115156500716002,Lower secondary diploma
000115156500716003,Lower secondary diploma
000115156500716004,Primary
000115156500716005,Preschool
000115156500717001,Primary
000115156500717002,Lower secondary diploma
000115156500717003,Lower secondary diploma
000115156500717004,Lower secondary diploma
000115156500717005,Lower secondary diploma
000115156500717006,Primary
000115156500717007,Primary
000115156500718001,Lower secondary diploma
000115156500718002,Primary
000115156500719001,Primary
000115156500720001,Lower secondary diploma
000115156500720002,Lower secondary diploma
000115156500720003,Primary
000115156500720004,Primary
000115156500721001,Lower secondary diploma
000115156500721002,Lower secondary diploma
000115156500721003,Primary
000115156500722001,Lower secondary diploma
000115156500722002,College University or higher
000115156500722003,College University or higher
000115156500722004,College University or higher
000115156500722005,Upper secondary diploma
000115156500723001,Lower secondary diploma
000115156500723002,Lower secondary diploma
000115156500723003,Lower secondary diploma
000115156500723004,Lower secondary diploma
000115156500723005,Primary
000115156500724001,Upper secondary diploma
000115156500724002,Lower secondary diploma
000115156500724003,College University or higher
000115156500724004,
000115156500725001,College University or higher
000115156500725002,Technical higher school
000115156500725003,Lower secondary diploma
000115156500725004,Preschool
000115156500726001,Primary
000115156500726002,Upper secondary diploma
000115156500727001,Lower secondary diploma
000115156500727002,Upper secondary diploma
000115156500727003,Lower secondary diploma
000115156500727004,Primary
000115156500728001,Primary
000115156500728002,Lower secondary diploma
000115156500728003,Primary
000115156500728004,Primary
000115156500729001,Lower secondary diploma
000115156500729002,Lower secondary diploma
000115156500729003,Primary
000115156500729004,Primary
000115156500730001,Primary
000115156500730002,Primary
000115156500730003,Primary
000115156500730004,Preschool
000115156500730005,
000115156500731001,Lower secondary diploma
000115156500731002,Primary
000115156500731003,
000115156500732001,Lower secondary diploma
000115156500732002,Primary
000115156500734001,Upper secondary diploma
000115156500734002,Upper secondary diploma
000115156500734003,Primary
000115156500734004,
000115156500767001,Primary
000115156500767002,Primary
000115156500767003,Lower secondary diploma
000115156500767004,Lower secondary diploma
000115156500767005,Primary
000115156500767006,
000117010901901001,Technical higher school
000117010901901002,Technical higher school
000117010901901003,Lower secondary diploma
000117010901901004,Lower secondary diploma
000117010901902001,Lower secondary diploma
000117010901902002,Primary
000117010901902003,Upper secondary diploma
000117010901903001,Lower secondary diploma
000117010901903002,Lower secondary diploma
000117010901903003,Upper secondary diploma
000117010901903004,Upper secondary diploma
000117010901904001,Lower secondary diploma
000117010901904002,Upper secondary diploma
000117010901904003,Upper secondary diploma
000117010901904004,Technical higher school
000117010901904005,Upper secondary diploma
000117010901905001,Technical higher school
000117010901905002,Upper secondary diploma
000117010901905003,Upper secondary diploma
000117010901905004,Upper secondary diploma
000117010901905005,Primary
000117010901905006,
000117010901906001,Technical higher school
000117010901906002,Technical higher school
000117010901906003,College University or higher
000117010901907001,Upper secondary diploma
000117010901907002,College University or higher
000117010901907003,Primary
000117010901907004,
000117010901908001,Upper secondary diploma
000117010901908002,Lower secondary diploma
000117010901908003,College University or higher
000117010901910001,Upper secondary diploma
000117010901910002,Upper secondary diploma
000117010901911001,Upper secondary diploma
000117010901911002,Lower secondary diploma
000117010901911003,Lower secondary diploma
000117010901912001,Lower secondary diploma
000117010901912002,Upper secondary diploma
000117010901912003,Upper secondary diploma
000117010901912004,
000117010901913001,Lower secondary diploma
000117010901913002,Upper secondary diploma
000117010901913003,
000117010901914001,Upper secondary diploma
000117010901914002,Upper secondary diploma
000117010901914003,Preschool
000117010901915001,Upper secondary diploma
000117010901915002,Upper secondary diploma
000117010901915003,Lower secondary diploma
000117010901915004,Lower secondary diploma
000117010901916001,Upper secondary diploma
000117010901916002,Upper secondary diploma
000117010901916003,Lower secondary diploma
000117010901916004,Lower secondary diploma
000117010901917001,Upper secondary diploma
000117010901917002,Upper secondary diploma
000117010901917003,Upper secondary diploma
000117010901917004,Primary
000117010901917005,
000117010901919001,Technical higher school
000117010901919002,Technical higher school
000117010901919003,Technical higher school
000117010901921001,Upper secondary diploma
000117010901921002,Upper secondary diploma
000117010901922001,Non-standard curriculum
000117010901922002,Lower secondary diploma
000117010901922003,Technical higher school
000117010901923001,Lower secondary diploma
000117010901923002,Lower secondary diploma
000117010901923003,Technical higher school
000117010901924001,Upper secondary diploma
000117010901924002,Upper secondary diploma
000117010901924003,Lower secondary diploma
000117010901924004,Primary
000117010901924005,
000117010901925001,Lower secondary diploma
000117010901925002,Upper secondary diploma
000117010901925003,Lower secondary diploma
000117010901925004,Lower secondary diploma
000117010901926001,Upper secondary diploma
000117010901926002,College University or higher
000117010901926003,Upper secondary diploma
000117010901927001,Technical higher school
000117010901927002,College University or higher
000117010901927003,Technical higher school
000117010901927004,Upper secondary diploma
000117010901927005,Lower secondary diploma
000117010901928001,Upper secondary diploma
000117010901928002,Upper secondary diploma
000117010901928003,Lower secondary diploma
000117010901928004,Primary
000117010901929001,College University or higher
000117010901929002,College University or higher
000117010901929003,College University or higher
000117010901930001,Lower secondary diploma
000117010901930002,Lower secondary diploma
000117010901930003,Upper secondary diploma
000117010901930004,Upper secondary diploma
000117010901931001,Upper secondary diploma
000117010901931002,Upper secondary diploma
000117010901931003,Primary
000117010901931004,Primary
000117010901932001,Upper secondary diploma
000117010901932002,Upper secondary diploma
000117010901932003,Upper secondary diploma
000117010901932004,Lower secondary diploma
000117010901933001,Technical higher school
000117010901933002,Technical higher school
000117010901933003,Upper secondary diploma
000117010901934001,Primary
000117010901934002,
000117010901935001,Upper secondary diploma
000117010901935002,Upper secondary diploma
000117010901935003,Primary
000117010901937001,College University or higher
000117010901937002,Technical higher school
000117010901937003,
000117010901946001,College University or higher
000117010901946002,Technical higher school
000117010901946003,Upper secondary diploma
000117010901946004,Upper secondary diploma
000117010901955001,Lower secondary diploma
000117010901955002,Lower secondary diploma
000117010901955003,Upper secondary diploma
000117010901955004,Lower secondary diploma
000117010901955005,Preschool
000117010901955006,
000117010901958001,College University or higher
000117010901958002,Primary
000117010901974001,Lower secondary diploma
000117010901974002,Lower secondary diploma
000117010901974003,Primary
000117010901974004,
000117010901975001,College University or higher
000117010901975002,College University or higher
000117010901975003,
000117010901975004,
000117071901802001,Lower secondary diploma
000117071901802002,Primary
000117071901802003,
000117071901802004,
000117071901802005,Primary
000117071901805001,Lower secondary diploma
000117071901805002,Primary
000117071901805003,Primary
000117071901805004,Upper secondary diploma
000117071901806001,Primary
000117071901806002,Lower secondary diploma
000117071901806003,Lower secondary diploma
000117071901806004,Primary
000117071901806005,Primary
000117071901806006,Primary
000117071901806007,Primary
000117071901806008,
000117071901808001,Lower secondary diploma
000117071901808002,Primary
000117071901808003,Lower secondary diploma
000117071901808004,Lower secondary diploma
000117071901808005,Primary
000117071901808006,Primary
000117071901808007,Primary
000117071901808008,Lower secondary diploma
000117071901809001,Primary
000117071901809002,Primary
000117071901809003,Lower secondary diploma
000117071901809004,Lower secondary diploma
000117071901809005,Lower secondary diploma
000117071901809006,Lower secondary diploma
000117071901809007,
000117071901810001,Upper secondary diploma
000117071901810002,Lower secondary diploma
000117071901810003,Upper secondary diploma
000117071901812001,Primary
000117071901812002,Primary
000117071901812003,Primary
000117071901812004,Primary
000117071901812005,Primary
000117071901814001,Lower secondary diploma
000117071901814002,Primary
000117071901814003,Primary
000117071901814004,Lower secondary diploma
000117071901814005,Primary
000117071901815001,Lower secondary diploma
000117071901815002,Primary
000117071901815003,Lower secondary diploma
000117071901815004,Primary
000117071901815005,Lower secondary diploma
000117071901815006,
000117071901818001,Primary
000117071901818002,Primary
000117071901818003,Primary
000117071901819001,Lower secondary diploma
000117071901819002,Primary
000117071901819003,
000117071901820001,Primary
000117071901820002,Primary
000117071901820003,Primary
000117071901820004,Primary
000117071901820005,Primary
000117071901820006,Primary
000117071901822001,Lower secondary diploma
000117071901822002,Primary
000117071901822003,Lower secondary diploma
000117071901822004,Lower secondary diploma
000117071901822005,Primary
000117071901823001,Primary
000117071901823002,Primary
000117071901823003,Primary
000117071901823004,Primary
000117071901823005,
000117071901824001,Lower secondary diploma
000117071901824002,Lower secondary diploma
000117071901824003,
000117071901824004,
000117071901825001,Lower secondary diploma
000117071901825002,Lower secondary diploma
000117071901825003,Primary
000117071901825004,Lower secondary diploma
000117071901825005,Primary
000117071901825006,Primary
000117071901827001,Lower secondary diploma
000117071901827002,Lower secondary diploma
000117071901827003,Primary
000117071901827004,
000117071901827005,
000117071901829001,Primary
000117071901833001,Lower secondary diploma
000117071901833002,Primary
000117071901833003,Primary
000117071901836001,Lower secondary diploma
000117071901836002,Primary
000117071901836003,
000117071901836004,
000117071901836005,
000117071901840001,Lower secondary diploma
000117071901840002,Primary
000117071901840003,Primary
000117071901840004,Primary
000117071901840005,Primary
000117071901840006,Primary
000117071901840007,
000117071901840008,
000117071901841001,Primary
000117071901841002,Primary
000117071901841003,Primary
000117071901841004,Primary
000117071901841005,Primary
000117071901841006,Primary
000117071901841007,Primary
000117071901842001,Lower secondary diploma
000117071901842002,Primary
000117071901842003,Lower secondary diploma
000117071901842004,Lower secondary diploma
000117071901845001,Lower secondary diploma
000117071901845002,Primary
000117071901845003,Primary
000117071901845004,Primary
000117071901845005,Upper secondary diploma
000117071901846001,Lower secondary diploma
000117071901846002,Primary
000117071901846003,Lower secondary diploma
000117071901846004,Lower secondary diploma
000117133900601001,Upper secondary diploma
000117133900601002,Technical higher school
000117133900601003,Primary
000117133900601004,Primary
000117133900602001,Upper secondary diploma
000117133900602002,Upper secondary diploma
000117133900602003,Primary
000117133900602004,
000117133900603001,Primary
000117133900603002,Upper secondary diploma
000117133900603003,College University or higher
000117133900603004,Primary
000117133900603005,Primary
000117133900603006,
000117133900604001,Primary
000117133900604002,Primary
000117133900604003,Upper secondary diploma
000117133900604004,Upper secondary diploma
000117133900605001,Lower secondary diploma
000117133900605002,Lower secondary diploma
000117133900605003,
000117133900606001,Primary
000117133900606002,Primary
000117133900607001,
000117133900608001,Upper secondary diploma
000117133900608002,Upper secondary diploma
000117133900608003,Primary
000117133900608004,Primary
000117133900608005,
000117133900610001,Lower secondary diploma
000117133900610002,Lower secondary diploma
000117133900610003,Primary
000117133900610004,Lower secondary diploma
000117133900610005,Lower secondary diploma
000117133900610006,Primary
000117133900610007,Lower secondary diploma
000117133900610008,Lower secondary diploma
000117133900611001,Lower secondary diploma
000117133900611002,Primary
000117133900611003,Lower secondary diploma
000117133900611004,Lower secondary diploma
000117133900611005,Lower secondary diploma
000117133900611006,Primary
000117133900611007,Primary
000117133900612001,Lower secondary diploma
000117133900612002,Primary
000117133900612003,Lower secondary diploma
000117133900612004,Primary
000117133900614001,
000117133900614002,Lower secondary diploma
000117133900614003,Lower secondary diploma
000117133900614004,
000117133900614005,Upper secondary diploma
000117133900615001,Primary
000117133900615002,Lower secondary diploma
000117133900615003,Primary
000117133900615004,Primary
000117133900616001,Primary
000117133900616002,Primary
000117133900616003,Lower secondary diploma
000117133900616004,
000117133900617001,Lower secondary diploma
000117133900617002,Lower secondary diploma
000117133900617003,Preschool
000117133900617004,
000117133900619001,Lower secondary diploma
000117133900619002,Lower secondary diploma
000117133900619003,Primary
000117133900619004,Primary
000117133900619005,Primary
000117133900620001,Upper secondary diploma
000117133900620002,Lower secondary diploma
000117133900620003,Lower secondary diploma
000117133900620004,Primary
000117133900621001,Lower secondary diploma
000117133900621002,Lower secondary diploma
000117133900621003,Lower secondary diploma
000117133900621004,Lower secondary diploma
000117133900621005,Lower secondary diploma
000117133900621006,Primary
000117133900622001,
000117133900623001,Lower secondary diploma
000117133900623002,Lower secondary diploma
000117133900623003,Lower secondary diploma
000117133900623004,Primary
000117133900623005,Primary
000117133900623006,Preschool
000117133900624001,Lower secondary diploma
000117133900624002,Lower secondary diploma
000117133900624003,Primary
000117133900624004,
000117133900625001,
000117133900625002,
000117133900625003,
000117133900625004,
000117133900626001,Upper secondary diploma
000117133900626002,Upper secondary diploma
000117133900626003,Primary
000117133900626004,
000117133900627001,Primary
000117133900627002,Primary
000117133900628001,Lower secondary diploma
000117133900628002,Lower secondary diploma
000117133900628003,
000117133900628004,
000117133900629001,Upper secondary diploma
000117133900629002,Lower secondary diploma
000117133900629003,
000117133900629004,Primary
000117133900630001,Primary
000117133900630002,Lower secondary diploma
000117133900630003,Lower secondary diploma
000117133900630004,Lower secondary diploma
000117133900630005,Primary
000117133900630006,Primary
000117133900630007,
000117133900631001,Lower secondary diploma
000117133900631002,Primary
000117133900631003,Lower secondary diploma
000117133900631004,Lower secondary diploma
000117133900631005,Primary
000117133900631006,Primary
000117133900632001,Primary
000117133900633001,Lower secondary diploma
000117133900633002,Lower secondary diploma
000117133900633003,Lower secondary diploma
000117133900633004,Lower secondary diploma
000117133900633005,Lower secondary diploma
000117133900633006,Lower secondary diploma
000117133900634001,Primary
000117133900634002,
000117133900635001,Lower secondary diploma
000117133900635002,Lower secondary diploma
000117133900635003,Upper secondary diploma
000117133900635004,Upper secondary diploma
000117133900635005,Upper secondary diploma
000117133900635006,Upper secondary diploma
000117133900635007,Upper secondary diploma
000117133900636001,Upper secondary diploma
000117133900636002,Primary
000117133900637001,Upper secondary diploma
000117133900637002,Upper secondary diploma
000117133900637003,Lower secondary diploma
000117133900637004,Lower secondary diploma
000117133900646001,Lower secondary diploma
000117133900646002,Primary
000117133900646003,Upper secondary diploma
000117133900646004,Lower secondary diploma
000117133900646005,Lower secondary diploma
000117133900646006,Primary
000117133900650001,Lower secondary diploma
000117133900650002,Primary
000117133900650003,Primary
000117133900650004,Lower secondary diploma
000117133900650005,Lower secondary diploma
000117133900655001,Primary
000117133900655002,Primary
000201031900201001,
000201031900201002,
000201031900201003,
000201031900201004,
000201031900201005,
000201031900201006,
000201031900201007,
000201031900202001,Non-standard curriculum
000201031900202002,
000201031900202003,Primary
000201031900202004,
000201031900202005,
000201031900204001,
000201031900204002,
000201031900204003,Primary
000201031900204004,Primary
000201031900204005,Primary
000201031900204006,
000201031900204007,
000201031900204008,
000201031900204009,
000201031900204010,
000201031900205001,
000201031900205002,
000201031900205003,
000201031900205004,
000201031900205005,
000201031900205006,
000201031900205007,
000201031900205008,
000201031900206001,
000201031900206002,
000201031900207001,Primary
000201031900207002,
000201031900207003,Primary
000201031900207004,
000201031900207005,
000201031900209001,
000201031900209002,
000201031900209003,
000201031900209004,
000201031900209005,
000201031900209006,
000201031900210001,
000201031900210002,
000201031900210003,Primary
000201031900210004,
000201031900210005,
000201031900210006,
000201031900210007,
000201031900210008,
000201031900211001,
000201031900212001,
000201031900212002,
000201031900212003,
000201031900212004,
000201031900212005,
000201031900212006,
000201031900212007,
000201031900212008,
000201031900212009,
000201031900212010,
000201031900212011,
000201031900213001,
000201031900213002,
000201031900213003,
000201031900213004,
000201031900214001,
000201031900214002,
000201031900214003,Primary
000201031900214004,
000201031900214005,
000201031900215001,
000201031900215002,
000201031900215003,
000201031900215004,
000201031900215005,
000201031900217001,
000201031900217002,
000201031900217003,Primary
000201031900217004,
000201031900217005,Primary
000201031900218001,
000201031900218002,
000201031900218003,
000201031900218004,
000201031900219001,
000201031900219002,
000201031900219003,
000201031900219004,
000201031900219005,
000201031900219006,
000201031900221001,
000201031900221002,
000201031900221003,Primary
000201031900221004,Primary
000201031900221005,
000201031900221006,
000201031900221007,
000201031900221008,
000201031900222001,
000201031900222002,
000201031900222003,Non-standard curriculum
000201031900222004,Primary
000201031900222005,Primary
000201031900222006,
000201031900222007,
000201031900222008,
000201031900223001,Primary
000201031900223002,
000201031900224001,
000201031900224002,
000201031900224003,Primary
000201031900224004,Primary
000201031900224005,Primary
000201031900224006,
000201031900224007,
000201031900224008,
000201031900225001,
000201031900225002,
000201031900225003,
000201031900225004,
000201031900225005,
000201031900226001,
000201031900226002,
000201031900226003,Primary
000201031900226004,
000201031900226005,Primary
000201031900226006,
000201031900226007,
000201031900227001,
000201031900227002,
000201031900227003,
000201031900227004,
000201031900228001,
000201031900228002,
000201031900228003,Primary
000201031900228004,Primary
000201031900228005,
000201031900228006,
000201031900228007,
000201031900229001,
000201031900229002,Primary
000201031900229003,
000201031900232001,
000201031900232002,
000201031900232003,
000201031900232004,
000201031900237001,
000201031900237002,
000201031900237003,
000201031900237004,
000201031900237005,
000201031900237006,
000201031900245001,
000201031900245002,
000201031900245003,
000201031900245004,
000201031900245005,
000201031900245006,
000201031900245007,
000201031900245008,
000201031900249001,
000201031900249002,
000201031900249003,
000201031900249004,
000201031900249005,
000201031900249006,
000201031900249007,
000201031900249008,
000201031900249009,
000201172900501001,Lower secondary diploma
000201172900501002,Primary
000201172900501003,
000201172900501004,
000201172900502001,Primary
000201172900502002,
000201172900502003,Primary
000201172900502004,
000201172900502005,Primary
000201172900502006,
000201172900502007,
000201172900502008,Non-standard curriculum
000201172900502009,Primary
000201172900503001,Primary
000201172900503002,
000201172900503003,
000201172900503004,
000201172900504001,Primary
000201172900504002,
000201172900504003,
000201172900504004,
000201172900505001,Lower secondary diploma
000201172900505002,Primary
000201172900505003,Lower secondary diploma
000201172900505004,Primary
000201172900505005,Primary
000201172900505006,
000201172900506001,
000201172900506002,
000201172900506003,Primary
000201172900506004,Primary
000201172900506005,
000201172900506006,
000201172900507001,Primary
000201172900507002,
000201172900507003,Non-standard curriculum
000201172900507004,Primary
000201172900507005,Primary
000201172900507006,
000201172900508001,Lower secondary diploma
000201172900508002,
000201172900508003,Primary
000201172900508004,
000201172900508005,
000201172900508006,
000201172900508007,Lower secondary diploma
000201172900508008,
000201172900508009,Primary
000201172900509001,
000201172900509002,Lower secondary diploma
000201172900509003,Primary
000201172900509004,Primary
000201172900509005,Primary
000201172900509006,Primary
000201172900509007,Primary
000201172900510001,Primary
000201172900510002,
000201172900510003,Lower secondary diploma
000201172900510004,
000201172900510005,Primary
000201172900510006,
000201172900510007,Non-standard curriculum
000201172900510008,Non-standard curriculum
000201172900510009,Primary
000201172900511001,
000201172900511002,
000201172900511003,
000201172900511004,
000201172900512001,Lower secondary diploma
000201172900512002,Non-standard curriculum
000201172900512003,Non-standard curriculum
000201172900512004,Primary
000201172900512005,Primary
000201172900512006,Primary
000201172900513001,
000201172900513002,
000201172900513003,
000201172900513004,
000201172900515001,Lower secondary diploma
000201172900515002,
000201172900515003,Primary
000201172900515004,Primary
000201172900515005,Primary
000201172900515006,
000201172900516001,
000201172900516002,
000201172900516003,
000201172900516004,
000201172900516005,
000201172900517001,Lower secondary diploma
000201172900517002,
000201172900517003,Non-standard curriculum
000201172900517004,Non-standard curriculum
000201172900517005,Primary
000201172900517006,Primary
000201172900517007,
000201172900517008,
000201172900517009,
000201172900517010,
000201172900517011,
000201172900518001,Missing
000201172900518002,Missing
000201172900518003,
000201172900518004,Primary
000201172900519001,Lower secondary diploma
000201172900519002,
000201172900519003,
000201172900519004,
000201172900520001,
000201172900520002,
000201172900520003,Primary
000201172900520004,
000201172900520005,
000201172900521001,Primary
000201172900521002,
000201172900521003,Non-standard curriculum
000201172900521004,Primary
000201172900521005,
000201172900521006,
000201172900522001,Lower secondary diploma
000201172900522002,
000201172900522003,Primary
000201172900522004,Primary
000201172900522005,Primary
000201172900522006,Non-standard curriculum
000201172900522007,
000201172900523001,Primary
000201172900523002,Primary
000201172900523003,Primary
000201172900523004,Primary
000201172900523005,Primary
000201172900523006,Primary
000201172900523007,
000201172900524001,Primary
000201172900524002,Primary
000201172900524003,
000201172900524004,
000201172900524005,Primary
000201172900524006,
000201172900525001,Lower secondary diploma
000201172900525002,
000201172900525003,Primary
000201172900525004,Primary
000201172900525005,Primary
000201172900525006,Primary
000201172900525007,Primary
000201172900526001,
000201172900526002,
000201172900526003,Primary
000201172900526004,
000201172900527001,
000201172900527002,
000201172900527003,Primary
000201172900527004,Primary
000201172900527005,
000201172900528001,Lower secondary diploma
000201172900528002,
000201172900528003,
000201172900528004,
000201172900529001,Primary
000201172900529002,
000201172900529003,
000201172900529004,Primary
000201172900529005,Primary
000201172900544001,
000201172900544002,
000201172900544003,
000201172900544004,
000201172900544005,
000201172900559001,
000201172900559002,
000201172900559003,Primary
000201172900559004,
000201172900559005,Primary
000201172900559006,Primary
000201172900559007,Primary
000201172900559008,
000201172900559009,
000203171900901001,Lower secondary diploma
000203171900901002,Primary
000203171900901003,Lower secondary diploma
000203171900902001,Lower secondary diploma
000203171900902002,Primary
000203171900902003,Lower secondary diploma
000203171900902004,Lower secondary diploma
000203171900902005,Primary
000203171900902006,Primary
000203171900903001,Lower secondary diploma
000203171900903002,Lower secondary diploma
000203171900903003,Primary
000203171900903004,Primary
000203171900903005,
000203171900904001,Technical higher school
000203171900904002,Lower secondary diploma
000203171900904003,Primary
000203171900904004,Primary
000203171900904005,
000203171900904006,Lower secondary diploma
000203171900904007,Lower secondary diploma
000203171900904008,Lower secondary diploma
000203171900904009,Primary
000203171900905001,Lower secondary diploma
000203171900905002,Lower secondary diploma
000203171900905003,Lower secondary diploma
000203171900905004,Lower secondary diploma
000203171900905005,Primary
000203171900906001,
000203171900906002,Primary
000203171900908001,Upper secondary diploma
000203171900908002,Lower secondary diploma
000203171900908003,Lower secondary diploma
000203171900908004,Lower secondary diploma
000203171900908005,Primary
000203171900908006,Primary
000203171900908007,Preschool
000203171900909001,Lower secondary diploma
000203171900909002,Lower secondary diploma
000203171900909003,Lower secondary diploma
000203171900909004,Primary
000203171900909005,Primary
000203171900910001,Lower secondary diploma
000203171900910002,Primary
000203171900910003,Primary
000203171900910004,Primary
000203171900911001,College University or higher
000203171900911002,Primary
000203171900911003,Lower secondary diploma
000203171900911004,College University or higher
000203171900911005,Lower secondary diploma
000203171900911006,Primary
000203171900912001,Primary
000203171900912002,Primary
000203171900912003,Lower secondary diploma
000203171900912004,Primary
000203171900912005,
000203171900913001,Lower secondary diploma
000203171900913002,Lower secondary diploma
000203171900913003,
000203171900913004,
000203171900914001,Primary
000203171900914002,
000203171900915001,Primary
000203171900915002,
000203171900915003,Lower secondary diploma
000203171900915004,Primary
000203171900916001,Lower secondary diploma
000203171900916002,Lower secondary diploma
000203171900916003,Primary
000203171900916004,Primary
000203171900916005,Primary
000203171900918001,Lower secondary diploma
000203171900918002,Lower secondary diploma
000203171900918003,
000203171900919001,Primary
000203171900919002,Primary
000203171900919003,
000203171900920001,Lower secondary diploma
000203171900920002,Lower secondary diploma
000203171900920003,
000203171900920004,
000203171900921001,Lower secondary diploma
000203171900921002,Primary
000203171900921003,Primary
000203171900921004,
000203171900922001,Primary
000203171900922002,Primary
000203171900922003,Non-standard curriculum
000203171900922004,
000203171900922005,Primary
000203171900922006,
000203171900923001,Primary
000203171900923002,Lower secondary diploma
000203171900923003,Primary
000203171900923004,Primary
000203171900924001,Primary
000203171900924002,Primary
000203171900924003,Primary
000203171900925001,Primary
000203171900925002,Lower secondary diploma
000203171900925003,Lower secondary diploma
000203171900933001,Lower secondary diploma
000203171900933002,Lower secondary diploma
000203171900933003,Primary
000203171900933004,Primary
000203171900933005,Primary
000203171900933006,Lower secondary diploma
000203171900942001,Lower secondary diploma
000203171900942002,Lower secondary diploma
000203171900942003,Primary
000203171900942004,Primary
000203171900942005,Primary
000203171900942006,
000205151700501001,Lower secondary diploma
000205151700501002,Primary
000205151700501003,Primary
000205151700501004,Primary
000205151700501005,Lower secondary diploma
000205151700501006,Primary
000205151700502001,Lower secondary diploma
000205151700502002,Lower secondary diploma
000205151700502003,Primary
000205151700502004,Primary
000205151700502005,
000205151700502006,Primary
000205151700503001,Lower secondary diploma
000205151700503002,Primary
000205151700503003,Lower secondary diploma
000205151700503004,Primary
000205151700504001,Lower secondary diploma
000205151700504002,Primary
000205151700504003,Primary
000205151700504004,Primary
000205151700504005,Primary
000205151700504006,Preschool
000205151700504007,
000205151700505001,Primary
000205151700505002,
000205151700505003,
000205151700506001,Primary
000205151700506002,Primary
000205151700506003,Lower secondary diploma
000205151700506004,Lower secondary diploma
000205151700507001,Lower secondary diploma
000205151700507002,Primary
000205151700507003,Lower secondary diploma
000205151700507004,Primary
000205151700508001,Primary
000205151700508002,Lower secondary diploma
000205151700508003,Primary
000205151700508004,
000205151700508005,
000205151700509001,Primary
000205151700509002,Primary
000205151700509003,
000205151700509004,
000205151700510001,Primary
000205151700510002,Primary
000205151700510003,
000205151700510004,
000205151700511001,Primary
000205151700511002,Primary
000205151700511003,Primary
000205151700511004,Primary
000205151700511005,Primary
000205151700511006,Lower secondary diploma
000205151700511007,Primary
000205151700511008,Primary
000205151700511009,Preschool
000205151700512001,Primary
000205151700512002,Primary
000205151700512003,
000205151700512004,
000205151700513001,Upper secondary diploma
000205151700513002,Upper secondary diploma
000205151700513003,Upper secondary diploma
000205151700513004,Primary
000205151700514001,Lower secondary diploma
000205151700514002,Lower secondary diploma
000205151700514003,
000205151700515001,Primary
000205151700515002,Lower secondary diploma
000205151700516001,Lower secondary diploma
000205151700516002,Technical higher school
000205151700516003,
000205151700517001,Lower secondary diploma
000205151700517002,Primary
000205151700517003,Lower secondary diploma
000205151700517004,Primary
000205151700517005,Lower secondary diploma
000205151700518001,Lower secondary diploma
000205151700518002,Primary
000205151700518003,
000205151700518004,
000205151700519001,Lower secondary diploma
000205151700519002,Primary
000205151700519003,Lower secondary diploma
000205151700519004,Lower secondary diploma
000205151700519005,Primary
000205151700519006,Primary
000205151700519007,Primary
000205151700519008,
000205151700520001,Lower secondary diploma
000205151700520002,Primary
000205151700520003,Lower secondary diploma
000205151700520004,Lower secondary diploma
000205151700520005,Primary
000205151700520006,Lower secondary diploma
000205151700520007,Primary
000205151700521001,Lower secondary diploma
000205151700521002,Primary
000205151700521003,Primary
000205151700521004,Primary
000205151700521005,Primary
000205151700521006,
000205151700522001,Primary
000205151700522002,Primary
000205151700522003,Primary
000205151700522004,
000205151700522005,
000205151700522006,
000205151700523001,Upper secondary diploma
000205151700523002,Primary
000205151700523003,Lower secondary diploma
000205151700523004,Primary
000205151700523005,
000205151700523006,Lower secondary diploma
000205151700523007,Primary
000205151700524001,Lower secondary diploma
000205151700524002,Lower secondary diploma
000205151700524003,Primary
000205151700524004,Primary
000205151700524005,Preschool
000205151700525001,Primary
000205151700525002,Primary
000205151700525003,Primary
000205151700525004,Primary
000205151700525005,Primary
000207091100201001,Primary
000207091100201002,Upper secondary diploma
000207091100201003,
000207091100201004,Primary
000207091100201005,
000207091100202001,Upper secondary diploma
000207091100202002,Lower secondary diploma
000207091100202003,Lower secondary diploma
000207091100202004,Primary
000207091100202005,Primary
000207091100202006,College University or higher
000207091100202007,Primary
000207091100203001,Lower secondary diploma
000207091100203002,
000207091100203003,Lower secondary diploma
000207091100203004,Lower secondary diploma
000207091100205001,Upper secondary diploma
000207091100205002,Lower secondary diploma
000207091100205003,Upper secondary diploma
000207091100205004,Upper secondary diploma
000207091100205005,Primary
000207091100205006,
000207091100205007,Primary
000207091100206001,Lower secondary diploma
